complaint_id,typology_id,typology_name,amount_inr,victim_state,victim_district,incident_timestamp,complaint_timestamp,available_timestamp
CMP_202614139,TYP_01,OTP / KYC Fraud,20221.27,Telangana,District-54,2025-02-16T09:07:00,2025-02-16T11:07:00,2025-02-16 12:05:00
CMP_202632418,TYP_05,Sextortion,12765.54,Odisha,District-61,2025-02-16T09:16:00,2025-02-16T12:16:00,2025-02-16 12:30:00
CMP_202608789,TYP_06,Marketplace / OLX Fraud,14620.34,Punjab,District-35,2025-02-13T09:16:00,2025-02-16T12:16:00,2025-02-16 12:41:00
CMP_202639901,TYP_06,Marketplace / OLX Fraud,11983.97,Maharashtra,Mumbai,2025-02-15T11:30:00,2025-02-16T12:30:00,2025-02-16 12:57:00
CMP_202632745,TYP_06,Marketplace / OLX Fraud,10735.29,Tamil Nadu,District-49,2025-02-16T03:30:00,2025-02-16T12:30:00,2025-02-16 12:58:00
CMP_202636880,TYP_02,Fake Loan App,4605.07,Odisha,District-61,2025-02-16T04:28:00,2025-02-16T12:28:00,2025-02-16 13:03:00
CMP_202626877,TYP_06,Marketplace / OLX Fraud,14964.34,Gujarat,District-65,2025-02-16T10:17:00,2025-02-16T12:17:00,2025-02-16 13:07:00
CMP_202623415,TYP_03,Part-Time Job Scam,166262.11,Telangana,Hyderabad,2025-02-16T11:30:00,2025-02-16T12:30:00,2025-02-16 13:10:00
CMP_202633780,TYP_02,Fake Loan App,10534.11,Rajasthan,Alwar,2025-02-16T10:35:00,2025-02-16T12:35:00,2025-02-16 13:15:00
CMP_202607118,TYP_02,Fake Loan App,34840.34,Karnataka,District-39,2025-02-15T11:21:00,2025-02-16T12:21:00,2025-02-16 13:16:00
CMP_202629848,TYP_04,Investment / Crypto Scam,1741339.77,Punjab,District-69,2025-02-15T11:32:00,2025-02-16T12:32:00,2025-02-16 13:18:00
CMP_202636475,TYP_04,Investment / Crypto Scam,1078446.05,Punjab,District-55,2025-02-16T09:51:00,2025-02-16T12:51:00,2025-02-16 13:21:00
CMP_202622328,TYP_05,Sextortion,48152.64,Uttar Pradesh,District-23,2025-02-16T11:53:00,2025-02-16T12:53:00,2025-02-16 13:22:00
CMP_202615047,TYP_06,Marketplace / OLX Fraud,28625.02,Bihar,Purnia,2025-02-16T08:17:00,2025-02-16T13:17:00,2025-02-16 13:22:00
CMP_202601499,TYP_04,Investment / Crypto Scam,129197.32,Madhya Pradesh,District-38,2025-02-16T07:16:00,2025-02-16T13:16:00,2025-02-16 13:22:00
CMP_202633649,TYP_03,Part-Time Job Scam,31984.63,Maharashtra,Pune,2025-02-16T08:25:00,2025-02-16T12:25:00,2025-02-16 13:23:00
CMP_202629190,TYP_02,Fake Loan App,17353.16,Jharkhand,District-63,2025-02-15T13:59:00,2025-02-16T12:59:00,2025-02-16 13:26:00
CMP_202623140,TYP_06,Marketplace / OLX Fraud,15489.11,Odisha,District-61,2025-02-16T12:03:00,2025-02-16T13:03:00,2025-02-16 13:28:00
CMP_202635671,TYP_05,Sextortion,6129.39,Gujarat,Ahmedabad,2025-02-16T10:46:00,2025-02-16T12:46:00,2025-02-16 13:32:00
CMP_202602274,TYP_03,Part-Time Job Scam,82515.91,Uttar Pradesh,Noida,2025-02-16T12:32:00,2025-02-16T13:32:00,2025-02-16 13:41:00
CMP_202622650,TYP_01,OTP / KYC Fraud,33703.85,Jharkhand,District-30,2025-02-16T12:32:00,2025-02-16T13:32:00,2025-02-16 14:00:00
CMP_202610640,TYP_01,OTP / KYC Fraud,23462.43,Bihar,District-45,2025-02-16T11:21:00,2025-02-16T13:21:00,2025-02-16 14:12:00
CMP_202609724,TYP_01,OTP / KYC Fraud,20495.91,Madhya Pradesh,District-38,2025-02-16T08:25:00,2025-02-16T13:25:00,2025-02-16 14:22:00
CMP_202630673,TYP_01,OTP / KYC Fraud,55698.17,Maharashtra,Pune,2025-02-16T11:11:00,2025-02-16T14:11:00,2025-02-16 14:40:00
CMP_202611950,TYP_06,Marketplace / OLX Fraud,8102.04,Karnataka,District-26,2025-02-16T12:23:00,2025-02-16T14:23:00,2025-02-16 14:40:00
CMP_202632051,TYP_04,Investment / Crypto Scam,1750150.7,Jharkhand,Deoghar,2025-02-15T11:21:00,2025-02-16T14:21:00,2025-02-16 14:49:00
CMP_202610139,TYP_01,OTP / KYC Fraud,87779.03,Rajasthan,District-24,2025-02-16T10:24:00,2025-02-16T14:24:00,2025-02-16 14:51:00
CMP_202617925,TYP_06,Marketplace / OLX Fraud,13530.68,Chhattisgarh,District-46,2025-02-16T12:02:00,2025-02-16T15:02:00,2025-02-16 15:07:00
CMP_202632030,TYP_02,Fake Loan App,10768.42,Punjab,District-35,2025-02-16T11:07:00,2025-02-16T15:07:00,2025-02-16 15:13:00
CMP_202634615,TYP_02,Fake Loan App,14067.65,Gujarat,District-75,2025-02-16T11:06:00,2025-02-16T15:06:00,2025-02-16 15:14:00
CMP_202610888,TYP_04,Investment / Crypto Scam,626651.14,Assam,District-29,2025-02-16T11:51:00,2025-02-16T14:51:00,2025-02-16 15:20:00
CMP_202605339,TYP_04,Investment / Crypto Scam,481887.71,Rajasthan,District-64,2025-02-15T14:12:00,2025-02-16T15:12:00,2025-02-16 15:26:00
CMP_202637803,TYP_04,Investment / Crypto Scam,579354.25,Gujarat,District-65,2025-02-15T15:30:00,2025-02-16T14:30:00,2025-02-16 15:28:00
CMP_202605374,TYP_05,Sextortion,8555.53,Uttar Pradesh,District-67,2025-02-16T08:50:00,2025-02-16T14:50:00,2025-02-16 15:29:00
CMP_202630438,TYP_01,OTP / KYC Fraud,295468.02,Tamil Nadu,District-49,2025-02-16T10:32:00,2025-02-16T15:32:00,2025-02-16 15:37:00
CMP_202621059,TYP_04,Investment / Crypto Scam,5000000.0,Punjab,District-69,2025-02-16T13:06:00,2025-02-16T15:06:00,2025-02-16 15:40:00
CMP_202638520,TYP_03,Part-Time Job Scam,81073.04,Tamil Nadu,Chennai,2025-02-16T14:26:00,2025-02-16T15:26:00,2025-02-16 15:40:00
CMP_202629499,TYP_05,Sextortion,104835.41,Assam,District-29,2025-02-16T06:07:00,2025-02-16T15:07:00,2025-02-16 15:51:00
CMP_202639939,TYP_05,Sextortion,32109.73,Bihar,District-58,2025-02-16T11:30:00,2025-02-16T15:30:00,2025-02-16 15:54:00
CMP_202618256,TYP_05,Sextortion,84610.96,Karnataka,Bengaluru Urban,2025-02-15T09:19:00,2025-02-16T15:19:00,2025-02-16 16:07:00
CMP_202636412,TYP_02,Fake Loan App,6505.2,Maharashtra,Pune,2025-02-16T14:22:00,2025-02-16T15:22:00,2025-02-16 16:08:00
CMP_202638357,TYP_06,Marketplace / OLX Fraud,35323.6,Odisha,District-61,2025-02-16T13:16:00,2025-02-16T15:16:00,2025-02-16 16:13:00
CMP_202636468,TYP_03,Part-Time Job Scam,93435.92,Rajasthan,District-24,2025-02-15T14:18:00,2025-02-16T15:18:00,2025-02-16 16:15:00
CMP_202605879,TYP_02,Fake Loan App,37367.49,Karnataka,District-39,2025-02-16T13:01:00,2025-02-16T16:01:00,2025-02-16 16:28:00
CMP_202629769,TYP_01,OTP / KYC Fraud,101350.94,Karnataka,District-40,2025-02-16T09:39:00,2025-02-16T15:39:00,2025-02-16 16:30:00
CMP_202634794,TYP_06,Marketplace / OLX Fraud,43905.55,Punjab,Amritsar,2025-02-16T12:17:00,2025-02-16T16:17:00,2025-02-16 16:34:00
CMP_202634347,TYP_05,Sextortion,39878.1,Karnataka,Bengaluru Urban,2025-02-16T08:05:00,2025-02-16T16:05:00,2025-02-16 16:39:00
CMP_202630882,TYP_02,Fake Loan App,22546.47,Punjab,District-57,2025-02-16T13:42:00,2025-02-16T16:42:00,2025-02-16 16:48:00
CMP_202639207,TYP_05,Sextortion,41408.84,Madhya Pradesh,District-37,2025-02-16T15:41:00,2025-02-16T16:41:00,2025-02-16 16:48:00
CMP_202629504,TYP_01,OTP / KYC Fraud,13578.66,Rajasthan,District-64,2025-02-16T14:53:00,2025-02-16T15:53:00,2025-02-16 16:51:00
CMP_202634953,TYP_04,Investment / Crypto Scam,450325.76,Uttar Pradesh,District-27,2025-02-16T09:12:00,2025-02-16T16:12:00,2025-02-16 16:52:00
CMP_202603360,TYP_05,Sextortion,89632.98,Maharashtra,Mumbai,2025-02-16T13:31:00,2025-02-16T16:31:00,2025-02-16 16:57:00
CMP_202632748,TYP_01,OTP / KYC Fraud,8990.25,Uttar Pradesh,Noida,2025-02-15T17:17:00,2025-02-16T16:17:00,2025-02-16 17:01:00
CMP_202634120,TYP_04,Investment / Crypto Scam,583414.48,Tamil Nadu,Chennai,2025-02-16T14:40:00,2025-02-16T16:40:00,2025-02-16 17:06:00
CMP_202600517,TYP_04,Investment / Crypto Scam,527061.37,Maharashtra,District-44,2025-02-15T12:31:00,2025-02-16T16:31:00,2025-02-16 17:10:00
CMP_202631020,TYP_05,Sextortion,418320.31,Uttar Pradesh,District-67,2025-02-15T14:32:00,2025-02-16T16:32:00,2025-02-16 17:19:00
CMP_202623797,TYP_02,Fake Loan App,3448.04,Rajasthan,Alwar,2025-02-16T13:19:00,2025-02-16T16:19:00,2025-02-16 17:19:00
CMP_202637802,TYP_02,Fake Loan App,7937.64,Andhra Pradesh,District-71,2025-02-16T14:29:00,2025-02-16T17:29:00,2025-02-16 17:36:00
CMP_202622828,TYP_04,Investment / Crypto Scam,921859.98,Punjab,District-51,2025-02-16T15:42:00,2025-02-16T16:42:00,2025-02-16 17:36:00
CMP_202610559,TYP_05,Sextortion,163922.0,Assam,District-29,2025-02-16T11:19:00,2025-02-16T17:19:00,2025-02-16 17:38:00
CMP_202610770,TYP_05,Sextortion,106610.26,Gujarat,District-75,2025-02-16T16:40:00,2025-02-16T17:40:00,2025-02-16 17:46:00
CMP_202633739,TYP_06,Marketplace / OLX Fraud,14935.36,Jharkhand,District-42,2025-02-16T12:58:00,2025-02-16T16:58:00,2025-02-16 17:49:00
CMP_202620055,TYP_06,Marketplace / OLX Fraud,2448.16,Jharkhand,District-50,2025-02-16T07:07:00,2025-02-16T17:07:00,2025-02-16 17:53:00
CMP_202626172,TYP_06,Marketplace / OLX Fraud,39960.83,Jharkhand,District-50,2025-02-15T18:18:00,2025-02-16T17:18:00,2025-02-16 18:14:00
CMP_202601787,TYP_02,Fake Loan App,3907.21,Maharashtra,Mumbai,2025-02-16T15:16:00,2025-02-16T17:16:00,2025-02-16 18:14:00
CMP_202614194,TYP_05,Sextortion,31408.09,Rajasthan,District-53,2025-02-16T16:28:00,2025-02-16T17:28:00,2025-02-16 18:16:00
CMP_202618757,TYP_06,Marketplace / OLX Fraud,13015.26,Madhya Pradesh,District-38,2025-02-16T10:09:00,2025-02-16T18:09:00,2025-02-16 18:16:00
CMP_202627878,TYP_02,Fake Loan App,16200.25,Jharkhand,District-42,2025-02-16T12:35:00,2025-02-16T17:35:00,2025-02-16 18:21:00
CMP_202630213,TYP_03,Part-Time Job Scam,66468.69,Bihar,District-74,2025-02-16T16:44:00,2025-02-16T17:44:00,2025-02-16 18:25:00
CMP_202613021,TYP_03,Part-Time Job Scam,105516.21,Punjab,District-51,2025-02-16T16:18:00,2025-02-16T18:18:00,2025-02-16 18:36:00
CMP_202614208,TYP_01,OTP / KYC Fraud,74716.2,Punjab,District-35,2025-02-16T12:00:00,2025-02-16T18:00:00,2025-02-16 18:37:00
CMP_202624556,TYP_01,OTP / KYC Fraud,14471.75,Punjab,District-57,2025-02-16T10:15:00,2025-02-16T18:15:00,2025-02-16 18:38:00
CMP_202634374,TYP_02,Fake Loan App,4683.85,Punjab,District-55,2025-02-15T12:33:00,2025-02-16T18:33:00,2025-02-16 18:44:00
CMP_202607488,TYP_03,Part-Time Job Scam,150310.9,Haryana,Gurugram,2025-02-15T10:55:00,2025-02-16T17:55:00,2025-02-16 18:44:00
CMP_202618141,TYP_04,Investment / Crypto Scam,815518.8,Bihar,District-58,2025-02-16T12:39:00,2025-02-16T18:39:00,2025-02-16 18:51:00
CMP_202607394,TYP_05,Sextortion,19018.38,Gujarat,Ahmedabad,2025-02-16T14:51:00,2025-02-16T18:51:00,2025-02-16 18:59:00
CMP_202610412,TYP_02,Fake Loan App,3930.86,Bihar,District-74,2025-02-16T13:29:00,2025-02-16T18:29:00,2025-02-16 19:02:00
CMP_202614422,TYP_04,Investment / Crypto Scam,154143.48,Punjab,District-69,2025-02-16T16:07:00,2025-02-16T18:07:00,2025-02-16 19:05:00
CMP_202627522,TYP_06,Marketplace / OLX Fraud,4006.88,Assam,District-33,2025-02-16T14:17:00,2025-02-16T18:17:00,2025-02-16 19:10:00
CMP_202608518,TYP_05,Sextortion,46607.63,Punjab,District-55,2025-02-16T10:40:00,2025-02-16T18:40:00,2025-02-16 19:10:00
CMP_202617015,TYP_01,OTP / KYC Fraud,56908.36,Tamil Nadu,District-49,2025-02-16T14:24:00,2025-02-16T18:24:00,2025-02-16 19:12:00
CMP_202608905,TYP_03,Part-Time Job Scam,194992.14,Tamil Nadu,Chennai,2025-02-16T12:45:00,2025-02-16T18:45:00,2025-02-16 19:12:00
CMP_202618492,TYP_06,Marketplace / OLX Fraud,2589.46,Jharkhand,District-50,2025-02-16T17:52:00,2025-02-16T18:52:00,2025-02-16 19:15:00
CMP_202619853,TYP_04,Investment / Crypto Scam,398754.58,Bihar,District-58,2025-02-15T17:51:00,2025-02-16T18:51:00,2025-02-16 19:16:00
CMP_202637452,TYP_02,Fake Loan App,19250.34,Karnataka,District-40,2025-02-16T12:06:00,2025-02-16T19:06:00,2025-02-16 19:25:00
CMP_202601689,TYP_06,Marketplace / OLX Fraud,7012.7,Jharkhand,District-42,2025-02-16T15:36:00,2025-02-16T18:36:00,2025-02-16 19:27:00
CMP_202637643,TYP_06,Marketplace / OLX Fraud,17963.46,Karnataka,District-56,2025-02-16T17:23:00,2025-02-16T19:23:00,2025-02-16 19:29:00
CMP_202625758,TYP_06,Marketplace / OLX Fraud,13831.98,Rajasthan,District-21,2025-02-16T16:39:00,2025-02-16T18:39:00,2025-02-16 19:30:00
CMP_202605741,TYP_03,Part-Time Job Scam,70151.51,Tamil Nadu,Chennai,2025-02-16T10:58:00,2025-02-16T18:58:00,2025-02-16 19:41:00
CMP_202631122,TYP_06,Marketplace / OLX Fraud,7379.91,Tamil Nadu,Chennai,2025-02-16T15:23:00,2025-02-16T19:23:00,2025-02-16 19:43:00
CMP_202613086,TYP_06,Marketplace / OLX Fraud,24704.76,Bihar,District-41,2025-02-16T12:09:00,2025-02-16T19:09:00,2025-02-16 19:48:00
CMP_202625658,TYP_03,Part-Time Job Scam,509034.07,Jharkhand,District-50,2025-02-16T08:56:00,2025-02-16T18:56:00,2025-02-16 19:49:00
CMP_202608375,TYP_06,Marketplace / OLX Fraud,10658.29,Rajasthan,District-53,2025-02-16T10:46:00,2025-02-16T19:46:00,2025-02-16 19:52:00
CMP_202608366,TYP_05,Sextortion,78511.48,Maharashtra,Pune,2025-02-16T17:59:00,2025-02-16T18:59:00,2025-02-16 19:54:00
CMP_202635251,TYP_03,Part-Time Job Scam,21794.31,Uttar Pradesh,Gorakhpur,2025-02-15T13:06:00,2025-02-16T19:06:00,2025-02-16 19:55:00
CMP_202629982,TYP_02,Fake Loan App,9180.41,Uttar Pradesh,Noida,2025-02-16T13:56:00,2025-02-16T19:56:00,2025-02-16 20:02:00
CMP_202625732,TYP_06,Marketplace / OLX Fraud,12222.81,Odisha,District-28,2025-02-16T11:14:00,2025-02-16T19:14:00,2025-02-16 20:03:00
CMP_202631891,TYP_04,Investment / Crypto Scam,547623.62,Uttar Pradesh,Noida,2025-02-16T18:42:00,2025-02-16T19:42:00,2025-02-16 20:07:00
CMP_202621364,TYP_02,Fake Loan App,9228.13,Telangana,District-54,2025-02-16T16:41:00,2025-02-16T19:41:00,2025-02-16 20:09:00
CMP_202627899,TYP_06,Marketplace / OLX Fraud,5259.53,Bihar,District-74,2025-02-16T15:24:00,2025-02-16T19:24:00,2025-02-16 20:10:00
CMP_202621082,TYP_02,Fake Loan App,13488.95,Maharashtra,District-44,2025-02-16T16:37:00,2025-02-16T19:37:00,2025-02-16 20:12:00
CMP_202621545,TYP_04,Investment / Crypto Scam,619811.22,Jharkhand,District-50,2025-02-16T15:09:00,2025-02-16T20:09:00,2025-02-16 20:16:00
CMP_202635887,TYP_04,Investment / Crypto Scam,313562.72,Telangana,District-54,2025-02-16T16:31:00,2025-02-16T19:31:00,2025-02-16 20:29:00
CMP_202616709,TYP_06,Marketplace / OLX Fraud,6806.49,Punjab,Amritsar,2025-02-16T18:33:00,2025-02-16T19:33:00,2025-02-16 20:31:00
CMP_202627249,TYP_04,Investment / Crypto Scam,2535085.2,West Bengal,Kolkata,2025-02-15T09:35:00,2025-02-16T19:35:00,2025-02-16 20:32:00
CMP_202637825,TYP_05,Sextortion,58153.07,Karnataka,District-36,2025-02-16T10:51:00,2025-02-16T19:51:00,2025-02-16 20:36:00
CMP_202624416,TYP_01,OTP / KYC Fraud,21419.7,Chhattisgarh,District-46,2025-02-16T14:11:00,2025-02-16T20:11:00,2025-02-16 20:39:00
CMP_202606626,TYP_03,Part-Time Job Scam,351660.28,Andhra Pradesh,District-59,2025-02-16T14:16:00,2025-02-16T20:16:00,2025-02-16 20:44:00
CMP_202637717,TYP_03,Part-Time Job Scam,255423.89,Odisha,District-61,2025-02-16T14:54:00,2025-02-16T19:54:00,2025-02-16 20:53:00
CMP_202616751,TYP_03,Part-Time Job Scam,166404.71,Madhya Pradesh,District-38,2025-02-16T14:20:00,2025-02-16T20:20:00,2025-02-16 21:14:00
CMP_202629421,TYP_06,Marketplace / OLX Fraud,17975.74,Gujarat,District-52,2025-02-16T15:00:00,2025-02-16T21:00:00,2025-02-16 21:17:00
CMP_202627634,TYP_01,OTP / KYC Fraud,25186.64,Karnataka,District-26,2025-02-16T14:02:00,2025-02-16T21:02:00,2025-02-16 21:17:00
CMP_202617589,TYP_04,Investment / Crypto Scam,774830.75,Karnataka,District-26,2025-02-16T13:59:00,2025-02-16T20:59:00,2025-02-16 21:22:00
CMP_202630589,TYP_05,Sextortion,119034.68,Punjab,District-62,2025-02-16T19:13:00,2025-02-16T21:13:00,2025-02-16 21:28:00
CMP_202625656,TYP_05,Sextortion,34595.47,Haryana,Mewat,2025-02-12T16:52:00,2025-02-16T20:52:00,2025-02-16 21:28:00
CMP_202623936,TYP_03,Part-Time Job Scam,54308.0,Odisha,District-61,2025-02-16T12:55:00,2025-02-16T20:55:00,2025-02-16 21:39:00
CMP_202626463,TYP_04,Investment / Crypto Scam,323609.58,Karnataka,District-40,2025-02-16T16:51:00,2025-02-16T20:51:00,2025-02-16 21:40:00
CMP_202601859,TYP_06,Marketplace / OLX Fraud,8998.83,Uttar Pradesh,Mathura,2025-02-16T16:18:00,2025-02-16T21:18:00,2025-02-16 21:40:00
CMP_202600864,TYP_03,Part-Time Job Scam,122452.39,Andhra Pradesh,District-73,2025-02-16T18:27:00,2025-02-16T21:27:00,2025-02-16 22:01:00
CMP_202626678,TYP_05,Sextortion,18322.27,Rajasthan,District-24,2025-02-16T16:44:00,2025-02-16T21:44:00,2025-02-16 22:05:00
CMP_202600213,TYP_02,Fake Loan App,18679.38,Karnataka,District-36,2025-02-16T17:47:00,2025-02-16T21:47:00,2025-02-16 22:20:00
CMP_202603771,TYP_03,Part-Time Job Scam,85474.29,Uttar Pradesh,District-27,2025-02-15T19:50:00,2025-02-16T21:50:00,2025-02-16 22:25:00
CMP_202618726,TYP_02,Fake Loan App,32732.88,Andhra Pradesh,District-73,2025-02-16T16:14:00,2025-02-16T22:14:00,2025-02-16 22:36:00
CMP_202620350,TYP_01,OTP / KYC Fraud,18183.76,Karnataka,District-56,2025-02-16T16:13:00,2025-02-16T22:13:00,2025-02-16 22:38:00
CMP_202633562,TYP_06,Marketplace / OLX Fraud,11059.15,Gujarat,Ahmedabad,2025-02-16T15:54:00,2025-02-16T21:54:00,2025-02-16 22:41:00
CMP_202600412,TYP_06,Marketplace / OLX Fraud,9386.47,Uttar Pradesh,Mathura,2025-02-16T13:43:00,2025-02-16T21:43:00,2025-02-16 22:42:00
CMP_202621759,TYP_04,Investment / Crypto Scam,487737.92,Punjab,District-31,2025-02-16T11:54:00,2025-02-16T21:54:00,2025-02-16 22:42:00
CMP_202611269,TYP_05,Sextortion,38828.82,Gujarat,Ahmedabad,2025-02-16T19:36:00,2025-02-16T22:36:00,2025-02-16 22:53:00
CMP_202619078,TYP_06,Marketplace / OLX Fraud,12873.03,Delhi,South Delhi,2025-02-12T15:01:00,2025-02-16T22:01:00,2025-02-16 22:54:00
CMP_202621501,TYP_02,Fake Loan App,27305.64,Gujarat,District-65,2025-02-16T19:50:00,2025-02-16T22:50:00,2025-02-16 23:04:00
CMP_202631954,TYP_02,Fake Loan App,5262.1,Uttar Pradesh,Mathura,2025-02-16T16:31:00,2025-02-16T22:31:00,2025-02-16 23:08:00
CMP_202603290,TYP_04,Investment / Crypto Scam,1150979.1,West Bengal,District-43,2025-02-16T18:18:00,2025-02-16T22:18:00,2025-02-16 23:09:00
CMP_202600825,TYP_06,Marketplace / OLX Fraud,41712.17,Bihar,District-74,2025-02-16T13:43:00,2025-02-16T22:43:00,2025-02-16 23:17:00
CMP_202639155,TYP_05,Sextortion,7657.36,Andhra Pradesh,District-59,2025-02-16T05:14:00,2025-02-16T23:14:00,2025-02-16 23:30:00
CMP_202619542,TYP_05,Sextortion,91790.58,West Bengal,District-43,2025-02-15T14:17:00,2025-02-16T23:17:00,2025-02-16 23:38:00
CMP_202612259,TYP_03,Part-Time Job Scam,62692.18,Rajasthan,District-21,2025-02-16T12:32:00,2025-02-16T23:32:00,2025-02-16 23:46:00
CMP_202614536,TYP_06,Marketplace / OLX Fraud,11621.83,Gujarat,District-68,2025-02-16T18:41:00,2025-02-16T23:41:00,2025-02-17 00:04:00
CMP_202628514,TYP_04,Investment / Crypto Scam,391414.62,Chhattisgarh,District-46,2025-02-16T08:42:00,2025-02-16T23:42:00,2025-02-17 00:06:00
CMP_202600646,TYP_03,Part-Time Job Scam,89222.73,Karnataka,District-26,2025-02-16T11:57:00,2025-02-16T23:57:00,2025-02-17 00:07:00
CMP_202633127,TYP_03,Part-Time Job Scam,99539.21,Tamil Nadu,Chennai,2025-02-16T17:01:00,2025-02-17T00:01:00,2025-02-17 00:08:00
CMP_202603627,TYP_05,Sextortion,50941.52,West Bengal,District-66,2025-02-16T20:11:00,2025-02-16T23:11:00,2025-02-17 00:11:00
CMP_202606653,TYP_04,Investment / Crypto Scam,1025165.54,Punjab,District-51,2025-02-16T18:23:00,2025-02-16T23:23:00,2025-02-17 00:13:00
CMP_202616836,TYP_02,Fake Loan App,31818.74,Andhra Pradesh,District-72,2025-02-16T15:16:00,2025-02-17T00:16:00,2025-02-17 00:22:00
CMP_202615900,TYP_05,Sextortion,32733.47,Bihar,District-74,2025-02-15T09:50:00,2025-02-16T23:50:00,2025-02-17 00:22:00
CMP_202625351,TYP_06,Marketplace / OLX Fraud,4588.92,Andhra Pradesh,District-25,2025-02-15T23:57:00,2025-02-16T23:57:00,2025-02-17 00:29:00
CMP_202638638,TYP_05,Sextortion,25176.11,Karnataka,Bengaluru Urban,2025-02-16T21:13:00,2025-02-17T00:13:00,2025-02-17 00:35:00
CMP_202618307,TYP_04,Investment / Crypto Scam,1442723.62,Rajasthan,Alwar,2025-02-15T15:10:00,2025-02-17T00:10:00,2025-02-17 00:36:00
CMP_202629568,TYP_02,Fake Loan App,22856.4,Uttar Pradesh,District-27,2025-02-16T18:05:00,2025-02-17T00:05:00,2025-02-17 01:04:00
CMP_202608588,TYP_01,OTP / KYC Fraud,12642.37,Karnataka,Bengaluru Urban,2025-02-16T14:51:00,2025-02-17T00:51:00,2025-02-17 01:05:00
CMP_202639240,TYP_05,Sextortion,8430.33,Andhra Pradesh,District-59,2025-02-16T20:01:00,2025-02-17T01:01:00,2025-02-17 01:06:00
CMP_202607679,TYP_06,Marketplace / OLX Fraud,9881.17,Andhra Pradesh,District-71,2025-02-16T16:26:00,2025-02-17T00:26:00,2025-02-17 01:09:00
CMP_202628723,TYP_06,Marketplace / OLX Fraud,11589.23,Jharkhand,District-34,2025-02-15T12:10:00,2025-02-17T00:10:00,2025-02-17 01:10:00
CMP_202639200,TYP_06,Marketplace / OLX Fraud,4910.44,Punjab,District-62,2025-02-16T09:46:00,2025-02-17T00:46:00,2025-02-17 01:11:00
CMP_202625562,TYP_02,Fake Loan App,10420.5,Madhya Pradesh,District-37,2025-02-16T18:07:00,2025-02-17T01:07:00,2025-02-17 01:15:00
CMP_202611223,TYP_06,Marketplace / OLX Fraud,31512.5,Karnataka,District-36,2025-02-16T09:21:00,2025-02-17T00:21:00,2025-02-17 01:17:00
CMP_202630498,TYP_06,Marketplace / OLX Fraud,11692.26,Rajasthan,District-21,2025-02-16T15:58:00,2025-02-17T00:58:00,2025-02-17 01:24:00
CMP_202609046,TYP_02,Fake Loan App,1943.78,Jharkhand,District-50,2025-02-16T19:36:00,2025-02-17T00:36:00,2025-02-17 01:26:00
CMP_202638093,TYP_03,Part-Time Job Scam,203407.48,Punjab,District-35,2025-02-16T19:43:00,2025-02-17T00:43:00,2025-02-17 01:26:00
CMP_202610923,TYP_06,Marketplace / OLX Fraud,15537.83,Gujarat,Ahmedabad,2025-02-16T09:39:00,2025-02-17T00:39:00,2025-02-17 01:34:00
CMP_202609926,TYP_05,Sextortion,33131.54,Bihar,District-74,2025-02-16T15:32:00,2025-02-17T01:32:00,2025-02-17 01:39:00
CMP_202622018,TYP_02,Fake Loan App,13475.04,Jharkhand,District-63,2025-02-16T09:33:00,2025-02-17T01:33:00,2025-02-17 01:54:00
CMP_202604017,TYP_02,Fake Loan App,25003.2,Jharkhand,District-34,2025-02-16T19:39:00,2025-02-17T01:39:00,2025-02-17 02:02:00
CMP_202603182,TYP_02,Fake Loan App,33877.42,Chhattisgarh,District-46,2025-02-16T13:51:00,2025-02-17T01:51:00,2025-02-17 02:05:00
CMP_202620025,TYP_01,OTP / KYC Fraud,96501.65,Odisha,District-28,2025-02-16T13:59:00,2025-02-17T01:59:00,2025-02-17 02:13:00
CMP_202619898,TYP_03,Part-Time Job Scam,33584.76,Gujarat,District-65,2025-02-16T07:30:00,2025-02-17T01:30:00,2025-02-17 02:17:00
CMP_202627806,TYP_05,Sextortion,51443.58,Rajasthan,District-24,2025-02-16T16:02:00,2025-02-17T02:02:00,2025-02-17 02:20:00
CMP_202606616,TYP_02,Fake Loan App,5676.65,Maharashtra,Pune,2025-02-16T14:57:00,2025-02-17T01:57:00,2025-02-17 02:30:00
CMP_202602486,TYP_05,Sextortion,17529.97,Andhra Pradesh,District-73,2025-02-16T15:11:00,2025-02-17T02:11:00,2025-02-17 02:45:00
CMP_202609662,TYP_06,Marketplace / OLX Fraud,16533.27,Rajasthan,District-24,2025-02-16T11:06:00,2025-02-17T02:06:00,2025-02-17 03:05:00
CMP_202608150,TYP_06,Marketplace / OLX Fraud,19653.97,Punjab,District-69,2025-02-12T20:18:00,2025-02-17T02:18:00,2025-02-17 03:06:00
CMP_202625688,TYP_03,Part-Time Job Scam,204245.57,Tamil Nadu,Chennai,2025-02-16T09:53:00,2025-02-17T02:53:00,2025-02-17 03:12:00
CMP_202614575,TYP_06,Marketplace / OLX Fraud,3629.84,Jharkhand,District-30,2025-02-15T19:53:00,2025-02-17T02:53:00,2025-02-17 03:14:00
CMP_202622758,TYP_04,Investment / Crypto Scam,400993.66,Telangana,Hyderabad,2025-02-16T14:49:00,2025-02-17T02:49:00,2025-02-17 03:20:00
CMP_202619068,TYP_02,Fake Loan App,20084.64,Punjab,Amritsar,2025-02-16T17:21:00,2025-02-17T03:21:00,2025-02-17 03:28:00
