hop_id,complaint_id,hop_sequence,from_account,to_account,amount_transferred,bank_channel,event_timestamp,available_timestamp
HOP_CMP_202614477_1,CMP_202614477,1,ACC_038686,ACC_021399,289941.16,UPI,2025-01-28T14:14:00,2025-01-28T14:34:00
HOP_CMP_202614477_2,CMP_202614477,2,ACC_021399,ACC_021398,289941.16,NEFT,2025-01-28T14:18:00,2025-01-28T15:07:00
HOP_CMP_202614480_1,CMP_202614480,1,ACC_038689,ACC_013259,8590.81,IMPS,2025-03-03T09:13:00,2025-03-03T10:38:00
HOP_CMP_202614480_2,CMP_202614480,2,ACC_013259,ACC_013199,8131.19,NEFT,2025-03-03T09:14:00,2025-03-03T11:05:00
HOP_CMP_202614480_3,CMP_202614480,3,ACC_013199,ACC_013178,7163.7,IMPS,2025-03-03T09:38:00,2025-03-03T11:30:00
HOP_CMP_202614480_4,CMP_202614480,4,ACC_013178,ACC_013180,7163.7,NEFT,2025-03-03T10:01:00,2025-03-03T11:21:00
HOP_CMP_202614481_1,CMP_202614481,1,ACC_038690,ACC_003856,12673.24,NEFT,2025-03-10T12:44:00,2025-03-10T13:31:00
HOP_CMP_202614481_2,CMP_202614481,2,ACC_003856,ACC_003854,11543.41,IMPS,2025-03-10T12:50:00,2025-03-10T13:45:00
HOP_CMP_202614481_3,CMP_202614481,3,ACC_003854,ACC_017213,5848.88,NEFT,2025-03-10T12:51:00,2025-03-10T13:22:00
HOP_CMP_202614481_4,CMP_202614481,4,ACC_017213,ACC_003855,3486.29,IMPS,2025-03-10T12:56:00,2025-03-10T13:14:00
HOP_CMP_202614481_5,CMP_202614481,5,ACC_003855,ACC_003854,2433.44,NEFT,2025-03-10T12:57:00,2025-03-10T14:42:00
HOP_CMP_202614481_6,CMP_202614481,6,ACC_003854,ACC_003856,1630.96,NEFT,2025-03-10T13:02:00,2025-03-10T13:41:00
HOP_CMP_202614481_7,CMP_202614481,7,ACC_003856,ACC_003854,1630.96,NEFT,2025-03-10T13:10:00,2025-03-10T13:38:00
HOP_CMP_202614484_1,CMP_202614484,1,ACC_038693,ACC_018696,39300.85,IMPS,2025-03-13T11:35:00,2025-03-13T13:13:00
HOP_CMP_202614485_1,CMP_202614485,1,ACC_038694,ACC_012980,17975.08,UPI,2025-04-19T11:31:00,2025-04-19T11:57:00
HOP_CMP_202614485_2,CMP_202614485,2,ACC_012980,ACC_012977,10754.39,IMPS,2025-04-19T11:35:00,2025-04-19T12:28:00
HOP_CMP_202614485_3,CMP_202614485,3,ACC_012977,ACC_012977,10754.39,UPI,2025-04-19T11:52:00,2025-04-19T12:13:00
HOP_CMP_202614486_1,CMP_202614486,1,ACC_038695,ACC_013595,74059.63,IMPS,2025-04-15T12:28:00,2025-04-15T14:10:00
HOP_CMP_202614486_2,CMP_202614486,2,ACC_013595,ACC_013595,74059.63,IMPS,2025-04-15T12:34:00,2025-04-15T14:21:00
HOP_CMP_202614487_1,CMP_202614487,1,ACC_038696,ACC_001229,2371.44,NEFT,2025-02-01T16:20:00,2025-02-01T17:08:00
HOP_CMP_202614487_2,CMP_202614487,2,ACC_001229,ACC_001229,1764.09,IMPS,2025-02-01T16:21:00,2025-02-01T17:26:00
HOP_CMP_202614487_3,CMP_202614487,3,ACC_001229,ACC_001229,1763.68,NEFT,2025-02-01T16:36:00,2025-02-01T18:01:00
HOP_CMP_202614487_4,CMP_202614487,4,ACC_001229,ACC_001234,1763.68,IMPS,2025-02-01T16:44:00,2025-02-01T17:04:00
HOP_CMP_202614489_1,CMP_202614489,1,ACC_038698,ACC_022715,3139.47,UPI,2025-01-01T14:21:00,2025-01-01T15:24:00
HOP_CMP_202614489_2,CMP_202614489,2,ACC_022715,ACC_022703,3139.47,IMPS,2025-01-01T14:25:00,2025-01-01T15:05:00
HOP_CMP_202614490_1,CMP_202614490,1,ACC_038699,ACC_010415,675252.38,IMPS,2025-02-17T14:40:00,2025-02-17T16:15:00
HOP_CMP_202614490_2,CMP_202614490,2,ACC_010415,ACC_010326,444515.72,UPI,2025-02-17T14:41:00,2025-02-17T15:21:00
HOP_CMP_202614490_3,CMP_202614490,3,ACC_010326,ACC_010334,444515.72,UPI,2025-02-17T14:42:00,2025-02-17T16:13:00
HOP_CMP_202614491_1,CMP_202614491,1,ACC_038700,ACC_000010,64245.9,IMPS,2025-03-05T08:18:00,2025-03-05T09:02:00
HOP_CMP_202614491_2,CMP_202614491,2,ACC_000010,ACC_008430,59556.73,NEFT,2025-03-05T08:26:00,2025-03-05T10:17:00
HOP_CMP_202614491_3,CMP_202614491,3,ACC_008430,ACC_000002,56667.86,NEFT,2025-03-05T08:29:00,2025-03-05T09:47:00
HOP_CMP_202614491_4,CMP_202614491,4,ACC_000002,ACC_000004,44098.51,UPI,2025-03-05T08:33:00,2025-03-05T09:28:00
HOP_CMP_202614491_5,CMP_202614491,5,ACC_000004,ACC_000050,44098.51,NEFT,2025-03-05T08:40:00,2025-03-05T10:02:00
HOP_CMP_202614492_1,CMP_202614492,1,ACC_038701,ACC_016972,131753.2,NEFT,2025-04-22T19:41:00,2025-04-22T20:51:00
HOP_CMP_202614492_2,CMP_202614492,2,ACC_016972,ACC_016999,125660.54,UPI,2025-04-22T19:44:00,2025-04-22T20:17:00
HOP_CMP_202614492_3,CMP_202614492,3,ACC_016999,ACC_016974,125660.54,UPI,2025-04-22T19:45:00,2025-04-22T20:16:00
HOP_CMP_202614495_1,CMP_202614495,1,ACC_038704,ACC_014217,170983.23,IMPS,2025-03-24T16:30:00,2025-03-24T18:22:00
HOP_CMP_202614496_1,CMP_202614496,1,ACC_038705,ACC_021241,7500.8,NEFT,2025-02-09T15:44:00,2025-02-09T16:09:00
HOP_CMP_202614496_2,CMP_202614496,2,ACC_021241,ACC_021396,5669.14,NEFT,2025-02-09T15:45:00,2025-02-09T16:26:00
HOP_CMP_202614496_3,CMP_202614496,3,ACC_021396,ACC_021239,5669.14,NEFT,2025-02-09T15:46:00,2025-02-09T16:23:00
HOP_CMP_202614497_1,CMP_202614497,1,ACC_038706,ACC_010741,53839.81,IMPS,2025-01-10T11:09:00,2025-01-10T13:09:00
HOP_CMP_202614497_2,CMP_202614497,2,ACC_010741,ACC_010737,50341.78,UPI,2025-01-10T11:20:00,2025-01-10T12:28:00
HOP_CMP_202614497_3,CMP_202614497,3,ACC_010737,ACC_010732,39846.18,NEFT,2025-01-10T11:22:00,2025-01-10T12:41:00
HOP_CMP_202614497_4,CMP_202614497,4,ACC_010732,ACC_010739,39846.18,IMPS,2025-01-10T11:23:00,2025-01-10T13:01:00
HOP_CMP_202614498_1,CMP_202614498,1,ACC_038707,ACC_009875,72527.95,NEFT,2025-01-24T15:04:00,2025-01-24T16:50:00
HOP_CMP_202614498_2,CMP_202614498,2,ACC_009875,ACC_009885,72527.95,IMPS,2025-01-24T15:12:00,2025-01-24T16:43:00
HOP_CMP_202614499_1,CMP_202614499,1,ACC_038708,ACC_001910,20290.29,UPI,2025-01-29T12:13:00,2025-01-29T13:33:00
HOP_CMP_202614499_2,CMP_202614499,2,ACC_001910,ACC_021676,20290.29,NEFT,2025-01-29T12:14:00,2025-01-29T13:02:00
HOP_CMP_202614501_1,CMP_202614501,1,ACC_038710,ACC_002223,130506.51,UPI,2025-02-07T12:46:00,2025-02-07T14:12:00
HOP_CMP_202614501_2,CMP_202614501,2,ACC_002223,ACC_002224,119994.3,NEFT,2025-02-07T12:48:00,2025-02-07T14:20:00
HOP_CMP_202614501_3,CMP_202614501,3,ACC_002224,ACC_002223,119994.3,NEFT,2025-02-07T12:51:00,2025-02-07T14:09:00
HOP_CMP_202614502_1,CMP_202614502,1,ACC_038711,ACC_005043,11526.72,UPI,2025-04-24T16:11:00,2025-04-24T17:29:00
HOP_CMP_202614502_2,CMP_202614502,2,ACC_005043,ACC_005007,9329.56,IMPS,2025-04-24T16:12:00,2025-04-24T17:34:00
HOP_CMP_202614502_3,CMP_202614502,3,ACC_005007,ACC_005008,5601.02,UPI,2025-04-24T16:15:00,2025-04-24T17:42:00
HOP_CMP_202614502_4,CMP_202614502,4,ACC_005008,ACC_005008,5601.02,IMPS,2025-04-24T16:16:00,2025-04-24T17:54:00
HOP_CMP_202614503_1,CMP_202614503,1,ACC_038712,ACC_006315,7218.68,UPI,2025-02-25T13:30:00,2025-02-25T15:29:00
HOP_CMP_202614505_1,CMP_202614505,1,ACC_038714,ACC_001021,18250.2,IMPS,2025-04-25T14:04:00,2025-04-25T15:31:00
HOP_CMP_202614505_2,CMP_202614505,2,ACC_001021,ACC_000782,11891.94,IMPS,2025-04-25T14:07:00,2025-04-25T15:48:00
HOP_CMP_202614505_3,CMP_202614505,3,ACC_000782,ACC_000782,9300.87,NEFT,2025-04-25T14:18:00,2025-04-25T16:16:00
HOP_CMP_202614505_4,CMP_202614505,4,ACC_000782,ACC_000782,9300.87,UPI,2025-04-25T14:24:00,2025-04-25T15:28:00
HOP_CMP_202614506_1,CMP_202614506,1,ACC_038715,ACC_017064,84268.68,NEFT,2025-01-05T10:02:00,2025-01-05T10:35:00
HOP_CMP_202614507_1,CMP_202614507,1,ACC_038716,ACC_008244,357144.1,IMPS,2025-01-13T10:08:00,2025-01-13T11:07:00
HOP_CMP_202614507_2,CMP_202614507,2,ACC_008244,ACC_007985,339280.05,UPI,2025-01-13T10:09:00,2025-01-13T11:43:00
HOP_CMP_202614507_3,CMP_202614507,3,ACC_007985,ACC_007986,330019.17,IMPS,2025-01-13T10:10:00,2025-01-13T10:26:00
HOP_CMP_202614507_4,CMP_202614507,4,ACC_007986,ACC_008098,330019.17,NEFT,2025-01-13T10:12:00,2025-01-13T10:51:00
HOP_CMP_202614508_1,CMP_202614508,1,ACC_038717,ACC_006912,25221.99,NEFT,2025-02-08T12:44:00,2025-02-08T14:44:00
HOP_CMP_202614508_2,CMP_202614508,2,ACC_006912,ACC_006796,22850.45,NEFT,2025-02-08T12:45:00,2025-02-08T14:45:00
HOP_CMP_202614508_3,CMP_202614508,3,ACC_006796,ACC_007120,22850.45,UPI,2025-02-08T12:49:00,2025-02-08T13:09:00
HOP_CMP_202614509_1,CMP_202614509,1,ACC_038718,ACC_000472,12548.64,NEFT,2025-03-09T09:08:00,2025-03-09T10:06:00
HOP_CMP_202614509_2,CMP_202614509,2,ACC_000472,ACC_000472,10485.58,UPI,2025-03-09T09:10:00,2025-03-09T10:25:00
HOP_CMP_202614509_3,CMP_202614509,3,ACC_000472,ACC_000475,5885.69,NEFT,2025-03-09T09:11:00,2025-03-09T10:06:00
HOP_CMP_202614509_4,CMP_202614509,4,ACC_000475,ACC_000780,4861.71,NEFT,2025-03-09T09:12:00,2025-03-09T09:44:00
HOP_CMP_202614509_5,CMP_202614509,5,ACC_000780,ACC_000473,4075.11,UPI,2025-03-09T09:14:00,2025-03-09T10:02:00
HOP_CMP_202614509_6,CMP_202614509,6,ACC_000473,ACC_000472,4075.11,UPI,2025-03-09T09:23:00,2025-03-09T09:44:00
HOP_CMP_202614510_1,CMP_202614510,1,ACC_038719,ACC_021239,1968.44,UPI,2025-03-18T10:35:00,2025-03-18T11:03:00
HOP_CMP_202614510_2,CMP_202614510,2,ACC_021239,ACC_021239,1968.44,IMPS,2025-03-18T10:36:00,2025-03-18T12:17:00
HOP_CMP_202614511_1,CMP_202614511,1,ACC_038720,ACC_017561,9680.03,UPI,2025-02-09T15:12:00,2025-02-09T17:03:00
HOP_CMP_202614511_2,CMP_202614511,2,ACC_017561,ACC_017562,9680.03,NEFT,2025-02-09T15:41:00,2025-02-09T16:17:00
HOP_CMP_202614513_1,CMP_202614513,1,ACC_038722,ACC_011431,40257.55,NEFT,2025-01-30T17:36:00,2025-01-30T18:53:00
HOP_CMP_202614513_2,CMP_202614513,2,ACC_011431,ACC_011428,33396.85,NEFT,2025-01-30T17:40:00,2025-01-30T19:40:00
HOP_CMP_202614513_3,CMP_202614513,3,ACC_011428,ACC_011647,29155.2,UPI,2025-01-30T17:48:00,2025-01-30T18:16:00
HOP_CMP_202614513_4,CMP_202614513,4,ACC_011647,ACC_011430,29155.2,UPI,2025-01-30T17:53:00,2025-01-30T19:42:00
HOP_CMP_202614514_1,CMP_202614514,1,ACC_038723,ACC_016390,1328.62,NEFT,2025-04-02T17:57:00,2025-04-02T19:56:00
HOP_CMP_202614514_2,CMP_202614514,2,ACC_016390,ACC_016391,1018.19,UPI,2025-04-02T18:16:00,2025-04-02T19:22:00
HOP_CMP_202614514_3,CMP_202614514,3,ACC_016391,ACC_016395,1018.19,UPI,2025-04-02T18:53:00,2025-04-02T20:04:00
HOP_CMP_202614515_1,CMP_202614515,1,ACC_038724,ACC_006796,199828.67,IMPS,2025-03-12T08:58:00,2025-03-12T09:47:00
HOP_CMP_202614515_2,CMP_202614515,2,ACC_006796,ACC_006798,184106.95,IMPS,2025-03-12T09:02:00,2025-03-12T10:53:00
HOP_CMP_202614515_3,CMP_202614515,3,ACC_006798,ACC_006796,108328.52,NEFT,2025-03-12T09:04:00,2025-03-12T10:15:00
HOP_CMP_202614515_4,CMP_202614515,4,ACC_006796,ACC_006796,98330.62,NEFT,2025-03-12T09:05:00,2025-03-12T10:22:00
HOP_CMP_202614515_5,CMP_202614515,5,ACC_006796,ACC_006810,67021.88,NEFT,2025-03-12T09:12:00,2025-03-12T10:06:00
HOP_CMP_202614515_6,CMP_202614515,6,ACC_006810,ACC_006822,35059.35,NEFT,2025-03-12T09:29:00,2025-03-12T11:06:00
HOP_CMP_202614515_7,CMP_202614515,7,ACC_006822,ACC_006796,35059.35,IMPS,2025-03-12T09:34:00,2025-03-12T11:29:00
HOP_CMP_202614516_1,CMP_202614516,1,ACC_038725,ACC_020625,11148.19,NEFT,2025-04-19T08:03:00,2025-04-19T09:31:00
HOP_CMP_202614516_2,CMP_202614516,2,ACC_020625,ACC_020689,9405.33,NEFT,2025-04-19T08:08:00,2025-04-19T09:43:00
HOP_CMP_202614516_3,CMP_202614516,3,ACC_020689,ACC_020626,9405.33,IMPS,2025-04-19T08:10:00,2025-04-19T09:17:00
HOP_CMP_202614518_1,CMP_202614518,1,ACC_038727,ACC_023515,39447.96,UPI,2025-02-25T19:12:00,2025-02-25T20:41:00
HOP_CMP_202614518_2,CMP_202614518,2,ACC_023515,ACC_023501,31920.46,IMPS,2025-02-25T19:14:00,2025-02-25T20:46:00
HOP_CMP_202614518_3,CMP_202614518,3,ACC_023501,ACC_023621,31920.46,UPI,2025-02-25T19:21:00,2025-02-25T20:51:00
HOP_CMP_202614519_1,CMP_202614519,1,ACC_038728,ACC_002444,18643.81,NEFT,2025-03-08T16:10:00,2025-03-08T16:43:00
HOP_CMP_202614519_2,CMP_202614519,2,ACC_002444,ACC_002443,18643.81,NEFT,2025-03-08T16:11:00,2025-03-08T17:45:00
HOP_CMP_202614520_1,CMP_202614520,1,ACC_038729,ACC_004669,143546.42,UPI,2025-03-03T10:49:00,2025-03-03T11:52:00
HOP_CMP_202614520_2,CMP_202614520,2,ACC_004669,ACC_004669,74660.35,IMPS,2025-03-03T10:54:00,2025-03-03T12:45:00
HOP_CMP_202614520_3,CMP_202614520,3,ACC_004669,ACC_004609,74660.35,IMPS,2025-03-03T11:01:00,2025-03-03T12:58:00
HOP_CMP_202614521_1,CMP_202614521,1,ACC_038730,ACC_005065,26223.09,NEFT,2025-01-12T10:53:00,2025-01-12T12:04:00
HOP_CMP_202614521_2,CMP_202614521,2,ACC_005065,ACC_005045,19817.9,NEFT,2025-01-12T10:55:00,2025-01-12T11:41:00
HOP_CMP_202614521_3,CMP_202614521,3,ACC_005045,ACC_005045,18219.57,NEFT,2025-01-12T10:59:00,2025-01-12T12:03:00
HOP_CMP_202614521_4,CMP_202614521,4,ACC_005045,ACC_005045,9587.87,UPI,2025-01-12T11:10:00,2025-01-12T12:28:00
HOP_CMP_202614521_5,CMP_202614521,5,ACC_005045,ACC_005045,9587.87,NEFT,2025-01-12T11:14:00,2025-01-12T12:32:00
HOP_CMP_202614522_1,CMP_202614522,1,ACC_038731,ACC_000002,81840.36,IMPS,2025-04-22T10:58:00,2025-04-22T12:10:00
HOP_CMP_202614522_2,CMP_202614522,2,ACC_000002,ACC_000002,81840.36,NEFT,2025-04-22T11:07:00,2025-04-22T11:54:00
HOP_CMP_202614525_1,CMP_202614525,1,ACC_038734,ACC_012897,62466.89,IMPS,2025-01-30T12:09:00,2025-01-30T12:36:00
HOP_CMP_202614525_2,CMP_202614525,2,ACC_012897,ACC_012901,62466.89,IMPS,2025-01-30T12:27:00,2025-01-30T12:56:00
HOP_CMP_202614527_1,CMP_202614527,1,ACC_038736,ACC_019024,14229.6,NEFT,2025-02-20T12:42:00,2025-02-20T13:37:00
HOP_CMP_202614527_2,CMP_202614527,2,ACC_019024,ACC_016839,14007.87,NEFT,2025-02-20T12:44:00,2025-02-20T13:34:00
HOP_CMP_202614527_3,CMP_202614527,3,ACC_016839,ACC_019024,7318.32,IMPS,2025-02-20T12:47:00,2025-02-20T14:45:00
HOP_CMP_202614527_4,CMP_202614527,4,ACC_019024,ACC_019029,4566.56,UPI,2025-02-20T12:48:00,2025-02-20T13:52:00
HOP_CMP_202614527_5,CMP_202614527,5,ACC_019029,ACC_019038,2752.72,IMPS,2025-02-20T12:49:00,2025-02-20T13:08:00
HOP_CMP_202614527_6,CMP_202614527,6,ACC_019038,ACC_019034,2058.22,UPI,2025-02-20T12:57:00,2025-02-20T13:30:00
HOP_CMP_202614527_7,CMP_202614527,7,ACC_019034,ACC_019024,2058.22,IMPS,2025-02-20T13:11:00,2025-02-20T13:50:00
HOP_CMP_202614530_1,CMP_202614530,1,ACC_038739,ACC_014696,65074.68,UPI,2025-04-14T20:32:00,2025-04-14T21:50:00
HOP_CMP_202614530_2,CMP_202614530,2,ACC_014696,ACC_014697,36786.55,NEFT,2025-04-14T20:34:00,2025-04-14T21:35:00
HOP_CMP_202614530_3,CMP_202614530,3,ACC_014697,ACC_014698,18459.53,IMPS,2025-04-14T20:35:00,2025-04-14T21:05:00
HOP_CMP_202614530_4,CMP_202614530,4,ACC_014698,ACC_014705,18459.53,NEFT,2025-04-14T20:46:00,2025-04-14T21:57:00
HOP_CMP_202614531_1,CMP_202614531,1,ACC_038740,ACC_020626,7201.45,UPI,2025-04-23T13:12:00,2025-04-23T13:54:00
HOP_CMP_202614531_2,CMP_202614531,2,ACC_020626,ACC_020626,4225.61,NEFT,2025-04-23T13:23:00,2025-04-23T14:36:00
HOP_CMP_202614531_3,CMP_202614531,3,ACC_020626,ACC_020681,4225.61,IMPS,2025-04-23T13:33:00,2025-04-23T14:54:00
HOP_CMP_202614532_1,CMP_202614532,1,ACC_038741,ACC_002989,73189.32,NEFT,2025-02-13T13:29:00,2025-02-13T15:04:00
HOP_CMP_202614532_2,CMP_202614532,2,ACC_002989,ACC_002986,73189.32,IMPS,2025-02-13T13:30:00,2025-02-13T14:16:00
HOP_CMP_202614536_1,CMP_202614536,1,ACC_038745,ACC_011097,11621.83,IMPS,2025-02-16T18:42:00,2025-02-16T19:42:00
HOP_CMP_202614539_1,CMP_202614539,1,ACC_038748,ACC_012975,210916.85,NEFT,2025-02-18T16:25:00,2025-02-18T18:22:00
HOP_CMP_202614540_1,CMP_202614540,1,ACC_038749,ACC_016797,7780.33,UPI,2025-01-06T13:27:00,2025-01-06T15:12:00
HOP_CMP_202614540_2,CMP_202614540,2,ACC_016797,ACC_020311,6482.1,UPI,2025-01-06T13:29:00,2025-01-06T15:01:00
HOP_CMP_202614540_3,CMP_202614540,3,ACC_020311,ACC_020310,5335.84,NEFT,2025-01-06T13:33:00,2025-01-06T14:33:00
HOP_CMP_202614540_4,CMP_202614540,4,ACC_020310,ACC_020325,5335.84,UPI,2025-01-06T13:37:00,2025-01-06T15:33:00
HOP_CMP_202614542_1,CMP_202614542,1,ACC_038751,ACC_012623,65521.94,IMPS,2025-03-30T13:57:00,2025-03-30T14:35:00
HOP_CMP_202614542_2,CMP_202614542,2,ACC_012623,ACC_012611,65521.94,UPI,2025-03-30T14:06:00,2025-03-30T15:46:00
HOP_CMP_202614543_1,CMP_202614543,1,ACC_038752,ACC_011611,72148.69,NEFT,2025-04-19T13:52:00,2025-04-19T15:30:00
HOP_CMP_202614543_2,CMP_202614543,2,ACC_011611,ACC_011429,63578.99,UPI,2025-04-19T13:54:00,2025-04-19T14:11:00
HOP_CMP_202614543_3,CMP_202614543,3,ACC_011429,ACC_011647,62882.11,IMPS,2025-04-19T13:57:00,2025-04-19T14:31:00
HOP_CMP_202614543_4,CMP_202614543,4,ACC_011647,ACC_011427,51156.53,IMPS,2025-04-19T14:09:00,2025-04-19T14:39:00
HOP_CMP_202614543_5,CMP_202614543,5,ACC_011427,ACC_011647,51156.53,UPI,2025-04-19T14:12:00,2025-04-19T15:01:00
HOP_CMP_202614544_1,CMP_202614544,1,ACC_038753,ACC_009244,59024.46,NEFT,2025-02-17T17:15:00,2025-02-17T18:46:00
HOP_CMP_202614545_1,CMP_202614545,1,ACC_038754,ACC_020807,188288.48,NEFT,2025-01-20T12:59:00,2025-01-20T14:13:00
HOP_CMP_202614545_2,CMP_202614545,2,ACC_020807,ACC_020800,188288.48,NEFT,2025-01-20T13:10:00,2025-01-20T14:23:00
HOP_CMP_202614547_1,CMP_202614547,1,ACC_038756,ACC_016107,172690.65,UPI,2025-02-04T14:20:00,2025-02-04T15:13:00
HOP_CMP_202614547_2,CMP_202614547,2,ACC_016107,ACC_016105,103234.47,NEFT,2025-02-04T14:21:00,2025-02-04T15:51:00
HOP_CMP_202614547_3,CMP_202614547,3,ACC_016105,ACC_016388,98737.34,UPI,2025-02-04T14:29:00,2025-02-04T15:15:00
HOP_CMP_202614547_4,CMP_202614547,4,ACC_016388,ACC_016111,98737.34,UPI,2025-02-04T14:46:00,2025-02-04T15:55:00
HOP_CMP_202614550_1,CMP_202614550,1,ACC_038759,ACC_002988,11515.41,UPI,2025-04-16T15:17:00,2025-04-16T16:35:00
HOP_CMP_202614550_2,CMP_202614550,2,ACC_002988,ACC_003008,6321.3,NEFT,2025-04-16T15:24:00,2025-04-16T16:01:00
HOP_CMP_202614550_3,CMP_202614550,3,ACC_003008,ACC_002983,4537.18,UPI,2025-04-16T15:26:00,2025-04-16T16:43:00
HOP_CMP_202614550_4,CMP_202614550,4,ACC_002983,ACC_003014,4537.18,NEFT,2025-04-16T15:29:00,2025-04-16T17:00:00
HOP_CMP_202614551_1,CMP_202614551,1,ACC_038760,ACC_008017,124137.53,NEFT,2025-03-31T12:54:00,2025-03-31T14:35:00
HOP_CMP_202614551_2,CMP_202614551,2,ACC_008017,ACC_007987,95125.03,UPI,2025-03-31T12:55:00,2025-03-31T14:11:00
HOP_CMP_202614551_3,CMP_202614551,3,ACC_007987,ACC_007985,95125.03,IMPS,2025-03-31T13:06:00,2025-03-31T14:09:00
HOP_CMP_202614552_1,CMP_202614552,1,ACC_038761,ACC_016105,247719.16,UPI,2025-01-23T17:41:00,2025-01-23T19:40:00
HOP_CMP_202614552_2,CMP_202614552,2,ACC_016105,ACC_016105,247719.16,IMPS,2025-01-23T17:43:00,2025-01-23T18:26:00
HOP_CMP_202614553_1,CMP_202614553,1,ACC_038762,ACC_012484,18182.39,UPI,2025-01-18T14:43:00,2025-01-18T15:32:00
HOP_CMP_202614554_1,CMP_202614554,1,ACC_038763,ACC_004671,260298.72,NEFT,2025-01-12T16:39:00,2025-01-12T18:37:00
HOP_CMP_202614554_2,CMP_202614554,2,ACC_004671,ACC_004676,260298.72,UPI,2025-01-12T16:41:00,2025-01-12T18:21:00
HOP_CMP_202614556_1,CMP_202614556,1,ACC_038765,ACC_014257,10474.36,UPI,2025-02-23T09:58:00,2025-02-23T10:48:00
HOP_CMP_202614556_2,CMP_202614556,2,ACC_014257,ACC_014485,10150.11,UPI,2025-02-23T10:00:00,2025-02-23T11:25:00
HOP_CMP_202614556_3,CMP_202614556,3,ACC_014485,ACC_014257,9454.43,NEFT,2025-02-23T10:02:00,2025-02-23T10:50:00
HOP_CMP_202614556_4,CMP_202614556,4,ACC_014257,ACC_014262,7395.69,IMPS,2025-02-23T10:10:00,2025-02-23T10:39:00
HOP_CMP_202614556_5,CMP_202614556,5,ACC_014262,ACC_014259,4296.44,NEFT,2025-02-23T10:11:00,2025-02-23T11:42:00
HOP_CMP_202614556_6,CMP_202614556,6,ACC_014259,ACC_014259,4296.44,UPI,2025-02-23T10:24:00,2025-02-23T11:06:00
HOP_CMP_202614557_1,CMP_202614557,1,ACC_038766,ACC_020224,3988.12,UPI,2025-04-26T11:54:00,2025-04-26T13:19:00
HOP_CMP_202614557_2,CMP_202614557,2,ACC_020224,ACC_020225,3988.12,NEFT,2025-04-26T12:24:00,2025-04-26T13:24:00
HOP_CMP_202614558_1,CMP_202614558,1,ACC_038767,ACC_022131,23823.25,UPI,2025-02-04T12:59:00,2025-02-04T14:50:00
HOP_CMP_202614558_2,CMP_202614558,2,ACC_022131,ACC_022134,19512.17,NEFT,2025-02-04T13:17:00,2025-02-04T13:51:00
HOP_CMP_202614558_3,CMP_202614558,3,ACC_022134,ACC_022124,12672.09,UPI,2025-02-04T13:25:00,2025-02-04T13:40:00
HOP_CMP_202614558_4,CMP_202614558,4,ACC_022124,ACC_022311,12672.09,IMPS,2025-02-04T13:33:00,2025-02-04T15:00:00
HOP_CMP_202614559_1,CMP_202614559,1,ACC_038768,ACC_021731,386310.26,IMPS,2025-02-26T13:50:00,2025-02-26T14:22:00
HOP_CMP_202614559_2,CMP_202614559,2,ACC_021731,ACC_021730,386310.26,IMPS,2025-02-26T14:09:00,2025-02-26T14:29:00
HOP_CMP_202614560_1,CMP_202614560,1,ACC_038769,ACC_017336,9168.82,IMPS,2025-04-25T07:29:00,2025-04-25T08:18:00
HOP_CMP_202614562_1,CMP_202614562,1,ACC_038771,ACC_013285,49942.1,NEFT,2025-02-07T20:49:00,2025-02-07T21:21:00
HOP_CMP_202614562_2,CMP_202614562,2,ACC_013285,ACC_013180,41593.1,NEFT,2025-02-07T20:53:00,2025-02-07T22:16:00
HOP_CMP_202614562_3,CMP_202614562,3,ACC_013180,ACC_013185,22878.42,IMPS,2025-02-07T21:04:00,2025-02-07T22:12:00
HOP_CMP_202614562_4,CMP_202614562,4,ACC_013185,ACC_013181,22878.42,NEFT,2025-02-07T21:05:00,2025-02-07T21:47:00
HOP_CMP_202614563_1,CMP_202614563,1,ACC_038772,ACC_017066,92603.08,UPI,2025-02-11T11:30:00,2025-02-11T13:12:00
HOP_CMP_202614563_2,CMP_202614563,2,ACC_017066,ACC_017064,92603.08,IMPS,2025-02-11T11:33:00,2025-02-11T12:41:00
HOP_CMP_202614565_1,CMP_202614565,1,ACC_038774,ACC_001197,53304.16,UPI,2025-04-16T10:27:00,2025-04-16T11:32:00
HOP_CMP_202614565_2,CMP_202614565,2,ACC_001197,ACC_016105,46332.68,NEFT,2025-04-16T10:28:00,2025-04-16T10:49:00
HOP_CMP_202614565_3,CMP_202614565,3,ACC_016105,ACC_016109,36064.34,UPI,2025-04-16T10:30:00,2025-04-16T12:22:00
HOP_CMP_202614565_4,CMP_202614565,4,ACC_016109,ACC_016105,36064.34,NEFT,2025-04-16T10:31:00,2025-04-16T11:56:00
HOP_CMP_202614566_1,CMP_202614566,1,ACC_038775,ACC_020224,11166.76,NEFT,2025-04-13T06:39:00,2025-04-13T07:31:00
HOP_CMP_202614566_2,CMP_202614566,2,ACC_020224,ACC_020261,10953.14,NEFT,2025-04-13T06:40:00,2025-04-13T08:30:00
HOP_CMP_202614566_3,CMP_202614566,3,ACC_020261,ACC_020226,5811.4,IMPS,2025-04-13T06:46:00,2025-04-13T07:20:00
HOP_CMP_202614566_4,CMP_202614566,4,ACC_020226,ACC_020225,5123.37,IMPS,2025-04-13T07:02:00,2025-04-13T07:18:00
