hop_id,complaint_id,hop_sequence,from_account,to_account,amount_transferred,bank_channel,event_timestamp,available_timestamp
HOP_CMP_202602702_1,CMP_202602702,1,ACC_005742,ACC_002225,33011.36,UPI,2025-06-20T06:50:00,2025-06-20T08:47:00
HOP_CMP_202602702_2,CMP_202602702,2,ACC_002225,ACC_002223,29292.11,IMPS,2025-06-20T06:51:00,2025-06-20T07:57:00
HOP_CMP_202602702_3,CMP_202602702,3,ACC_002223,ACC_002224,29292.11,IMPS,2025-06-20T06:56:00,2025-06-20T07:53:00
HOP_CMP_202602703_1,CMP_202602703,1,ACC_005743,ACC_001023,5050.1,NEFT,2025-01-14T12:20:00,2025-01-14T14:09:00
HOP_CMP_202602704_1,CMP_202602704,1,ACC_005744,ACC_000006,6191.83,NEFT,2025-03-13T11:56:00,2025-03-13T13:00:00
HOP_CMP_202602704_2,CMP_202602704,2,ACC_000006,ACC_000003,6191.83,IMPS,2025-03-13T12:27:00,2025-03-13T13:02:00
HOP_CMP_202602705_1,CMP_202602705,1,ACC_005745,ACC_001535,6369.23,UPI,2025-06-09T12:43:00,2025-06-09T14:40:00
HOP_CMP_202602706_1,CMP_202602706,1,ACC_005746,ACC_002984,32457.51,UPI,2025-02-14T16:06:00,2025-02-14T17:33:00
HOP_CMP_202602706_2,CMP_202602706,2,ACC_002984,ACC_002987,19543.34,UPI,2025-02-14T16:07:00,2025-02-14T17:44:00
HOP_CMP_202602706_3,CMP_202602706,3,ACC_002987,ACC_001606,14304.26,IMPS,2025-02-14T16:08:00,2025-02-14T16:41:00
HOP_CMP_202602706_4,CMP_202602706,4,ACC_001606,ACC_002983,14304.26,UPI,2025-02-14T16:10:00,2025-02-14T17:15:00
HOP_CMP_202602707_1,CMP_202602707,1,ACC_005747,ACC_000087,10623.82,IMPS,2025-05-13T08:57:00,2025-05-13T10:42:00
HOP_CMP_202602707_2,CMP_202602707,2,ACC_000087,ACC_000061,6170.84,NEFT,2025-05-13T09:03:00,2025-05-13T10:13:00
HOP_CMP_202602707_3,CMP_202602707,3,ACC_000061,ACC_000061,5346.45,UPI,2025-05-13T09:04:00,2025-05-13T10:22:00
HOP_CMP_202602707_4,CMP_202602707,4,ACC_000061,ACC_000109,5346.45,NEFT,2025-05-13T09:05:00,2025-05-13T09:25:00
HOP_CMP_202602708_1,CMP_202602708,1,ACC_005748,ACC_001024,19996.57,NEFT,2025-04-07T20:39:00,2025-04-07T21:25:00
HOP_CMP_202602709_1,CMP_202602709,1,ACC_005749,ACC_002291,33510.56,UPI,2025-04-22T13:02:00,2025-04-22T14:27:00
HOP_CMP_202602710_1,CMP_202602710,1,ACC_005750,ACC_001913,55841.35,NEFT,2025-02-05T14:24:00,2025-02-05T15:22:00
HOP_CMP_202602710_2,CMP_202602710,2,ACC_001913,ACC_001913,45830.0,IMPS,2025-02-05T14:38:00,2025-02-05T15:22:00
HOP_CMP_202602710_3,CMP_202602710,3,ACC_001913,ACC_001916,35819.46,IMPS,2025-02-05T14:53:00,2025-02-05T16:21:00
HOP_CMP_202602710_4,CMP_202602710,4,ACC_001916,ACC_001913,22349.53,NEFT,2025-02-05T15:00:00,2025-02-05T15:17:00
HOP_CMP_202602710_5,CMP_202602710,5,ACC_001913,ACC_001912,22349.53,NEFT,2025-02-05T15:04:00,2025-02-05T16:47:00
HOP_CMP_202602711_1,CMP_202602711,1,ACC_005751,ACC_000786,11259.01,UPI,2025-06-14T16:52:00,2025-06-14T18:41:00
HOP_CMP_202602711_2,CMP_202602711,2,ACC_000786,ACC_000783,9775.65,IMPS,2025-06-14T16:56:00,2025-06-14T18:08:00
HOP_CMP_202602711_3,CMP_202602711,3,ACC_000783,ACC_000782,5276.69,IMPS,2025-06-14T16:57:00,2025-06-14T18:09:00
HOP_CMP_202602711_4,CMP_202602711,4,ACC_000782,ACC_000784,4058.18,NEFT,2025-06-14T17:05:00,2025-06-14T18:01:00
HOP_CMP_202602711_5,CMP_202602711,5,ACC_000784,ACC_001167,3617.71,NEFT,2025-06-14T17:11:00,2025-06-14T18:17:00
HOP_CMP_202602711_6,CMP_202602711,6,ACC_001167,ACC_000783,3322.39,UPI,2025-06-14T17:12:00,2025-06-14T17:59:00
HOP_CMP_202602711_7,CMP_202602711,7,ACC_000783,ACC_000960,3322.39,UPI,2025-06-14T17:34:00,2025-06-14T18:37:00
HOP_CMP_202602712_1,CMP_202602712,1,ACC_005752,ACC_001028,21616.21,NEFT,2025-04-11T15:17:00,2025-04-11T17:08:00
HOP_CMP_202602712_2,CMP_202602712,2,ACC_001028,ACC_001056,19572.52,IMPS,2025-04-11T15:39:00,2025-04-11T17:18:00
HOP_CMP_202602712_3,CMP_202602712,3,ACC_001056,ACC_001227,18645.83,IMPS,2025-04-11T15:42:00,2025-04-11T16:04:00
HOP_CMP_202602712_4,CMP_202602712,4,ACC_001227,ACC_001023,18645.83,UPI,2025-04-11T15:52:00,2025-04-11T16:36:00
HOP_CMP_202602713_1,CMP_202602713,1,ACC_005753,ACC_000379,9806.61,UPI,2025-02-25T19:32:00,2025-02-25T20:09:00
HOP_CMP_202602713_2,CMP_202602713,2,ACC_000379,ACC_000474,7692.68,NEFT,2025-02-25T19:47:00,2025-02-25T21:31:00
HOP_CMP_202602713_3,CMP_202602713,3,ACC_000474,ACC_000475,7692.68,NEFT,2025-02-25T20:16:00,2025-02-25T21:34:00
HOP_CMP_202602714_1,CMP_202602714,1,ACC_005754,ACC_001933,1012788.59,NEFT,2025-02-15T14:39:00,2025-02-15T16:21:00
HOP_CMP_202602714_2,CMP_202602714,2,ACC_001933,ACC_001912,540792.77,IMPS,2025-02-15T14:45:00,2025-02-15T15:03:00
HOP_CMP_202602714_3,CMP_202602714,3,ACC_001912,ACC_001912,540792.77,UPI,2025-02-15T14:46:00,2025-02-15T16:36:00
HOP_CMP_202602715_1,CMP_202602715,1,ACC_005755,ACC_002292,65255.18,NEFT,2025-03-24T16:04:00,2025-03-24T17:49:00
HOP_CMP_202602715_2,CMP_202602715,2,ACC_002292,ACC_002290,64666.87,NEFT,2025-03-24T16:09:00,2025-03-24T16:34:00
HOP_CMP_202602715_3,CMP_202602715,3,ACC_002290,ACC_002289,38680.54,UPI,2025-03-24T16:11:00,2025-03-24T16:43:00
HOP_CMP_202602715_4,CMP_202602715,4,ACC_002289,ACC_002441,38680.54,UPI,2025-03-24T16:18:00,2025-03-24T18:08:00
HOP_CMP_202602716_1,CMP_202602716,1,ACC_005756,ACC_000079,27018.7,NEFT,2025-01-23T13:02:00,2025-01-23T14:48:00
HOP_CMP_202602717_1,CMP_202602717,1,ACC_005757,ACC_000336,17856.37,NEFT,2025-04-27T14:48:00,2025-04-27T15:28:00
HOP_CMP_202602718_1,CMP_202602718,1,ACC_005758,ACC_000002,6177.45,UPI,2025-06-22T12:32:00,2025-06-22T13:33:00
HOP_CMP_202602718_2,CMP_202602718,2,ACC_000002,ACC_000002,5312.72,NEFT,2025-06-22T12:35:00,2025-06-22T14:15:00
HOP_CMP_202602718_3,CMP_202602718,3,ACC_000002,ACC_000002,5312.72,NEFT,2025-06-22T12:37:00,2025-06-22T13:06:00
HOP_CMP_202602719_1,CMP_202602719,1,ACC_005759,ACC_001914,100400.32,IMPS,2025-06-19T15:59:00,2025-06-19T17:55:00
HOP_CMP_202602719_2,CMP_202602719,2,ACC_001914,ACC_001912,87472.57,UPI,2025-06-19T16:00:00,2025-06-19T16:23:00
HOP_CMP_202602719_3,CMP_202602719,3,ACC_001912,ACC_001919,87472.57,NEFT,2025-06-19T16:01:00,2025-06-19T17:30:00
HOP_CMP_202602720_1,CMP_202602720,1,ACC_005760,ACC_002227,4025.0,IMPS,2025-02-23T14:45:00,2025-02-23T15:08:00
HOP_CMP_202602720_2,CMP_202602720,2,ACC_002227,ACC_002223,3218.34,NEFT,2025-02-23T14:48:00,2025-02-23T16:14:00
HOP_CMP_202602720_3,CMP_202602720,3,ACC_002223,ACC_002287,2382.82,IMPS,2025-02-23T15:02:00,2025-02-23T15:17:00
HOP_CMP_202602720_4,CMP_202602720,4,ACC_002287,ACC_002229,2382.82,IMPS,2025-02-23T15:18:00,2025-02-23T17:15:00
HOP_CMP_202602721_1,CMP_202602721,1,ACC_005761,ACC_000475,14969.29,UPI,2025-03-02T13:58:00,2025-03-02T15:50:00
HOP_CMP_202602722_1,CMP_202602722,1,ACC_005762,ACC_001536,380003.27,UPI,2025-03-10T14:19:00,2025-03-10T15:36:00
HOP_CMP_202602723_1,CMP_202602723,1,ACC_005763,ACC_002459,13927.96,IMPS,2025-03-26T07:37:00,2025-03-26T08:55:00
HOP_CMP_202602723_2,CMP_202602723,2,ACC_002459,ACC_002453,13927.96,NEFT,2025-03-26T07:38:00,2025-03-26T08:57:00
HOP_CMP_202602724_1,CMP_202602724,1,ACC_005764,ACC_002179,111533.85,NEFT,2025-04-23T12:59:00,2025-04-23T13:25:00
HOP_CMP_202602724_2,CMP_202602724,2,ACC_002179,ACC_001912,80562.89,NEFT,2025-04-23T13:00:00,2025-04-23T14:30:00
HOP_CMP_202602724_3,CMP_202602724,3,ACC_001912,ACC_001914,77690.92,IMPS,2025-04-23T13:34:00,2025-04-23T14:11:00
HOP_CMP_202602724_4,CMP_202602724,4,ACC_001914,ACC_001913,39938.9,NEFT,2025-04-23T13:51:00,2025-04-23T14:17:00
HOP_CMP_202602724_5,CMP_202602724,5,ACC_001913,ACC_002221,22851.83,IMPS,2025-04-23T13:52:00,2025-04-23T14:45:00
HOP_CMP_202602724_6,CMP_202602724,6,ACC_002221,ACC_001912,15882.52,IMPS,2025-04-23T13:59:00,2025-04-23T15:41:00
HOP_CMP_202602724_7,CMP_202602724,7,ACC_001912,ACC_001912,15882.52,IMPS,2025-04-23T14:10:00,2025-04-23T15:13:00
HOP_CMP_202602725_1,CMP_202602725,1,ACC_005765,ACC_002985,15678.78,NEFT,2025-04-30T18:51:00,2025-04-30T20:01:00
HOP_CMP_202602725_2,CMP_202602725,2,ACC_002985,ACC_002984,13246.87,UPI,2025-04-30T18:55:00,2025-04-30T19:21:00
HOP_CMP_202602725_3,CMP_202602725,3,ACC_002984,ACC_002983,13246.87,NEFT,2025-04-30T18:56:00,2025-04-30T20:07:00
HOP_CMP_202602726_1,CMP_202602726,1,ACC_005766,ACC_002294,87116.3,NEFT,2025-02-13T12:45:00,2025-02-13T14:41:00
HOP_CMP_202602726_2,CMP_202602726,2,ACC_002294,ACC_002289,73548.43,UPI,2025-02-13T12:54:00,2025-02-13T13:20:00
HOP_CMP_202602726_3,CMP_202602726,3,ACC_002289,ACC_002289,73548.43,IMPS,2025-02-13T13:04:00,2025-02-13T14:51:00
HOP_CMP_202602727_1,CMP_202602727,1,ACC_005767,ACC_002983,33049.42,IMPS,2025-01-13T17:39:00,2025-01-13T18:55:00
HOP_CMP_202602727_2,CMP_202602727,2,ACC_002983,ACC_002997,31332.44,UPI,2025-01-13T17:40:00,2025-01-13T18:36:00
HOP_CMP_202602727_3,CMP_202602727,3,ACC_002997,ACC_002983,28686.64,NEFT,2025-01-13T17:41:00,2025-01-13T19:37:00
HOP_CMP_202602727_4,CMP_202602727,4,ACC_002983,ACC_000173,23076.74,UPI,2025-01-13T17:44:00,2025-01-13T18:38:00
HOP_CMP_202602727_5,CMP_202602727,5,ACC_000173,ACC_002983,23076.74,UPI,2025-01-13T17:54:00,2025-01-13T19:54:00
HOP_CMP_202602728_1,CMP_202602728,1,ACC_005768,ACC_002793,56834.19,NEFT,2025-03-18T10:51:00,2025-03-18T11:48:00
HOP_CMP_202602729_1,CMP_202602729,1,ACC_005769,ACC_002983,5128.41,IMPS,2025-02-02T16:57:00,2025-02-02T18:13:00
HOP_CMP_202602729_2,CMP_202602729,2,ACC_002983,ACC_002983,3997.35,UPI,2025-02-02T17:01:00,2025-02-02T18:12:00
HOP_CMP_202602729_3,CMP_202602729,3,ACC_002983,ACC_002985,3997.35,UPI,2025-02-02T17:08:00,2025-02-02T17:39:00
HOP_CMP_202602730_1,CMP_202602730,1,ACC_005770,ACC_001534,9865.8,IMPS,2025-01-30T16:15:00,2025-01-30T17:11:00
HOP_CMP_202602730_2,CMP_202602730,2,ACC_001534,ACC_001534,9865.8,IMPS,2025-01-30T16:21:00,2025-01-30T18:03:00
HOP_CMP_202602731_1,CMP_202602731,1,ACC_005771,ACC_001230,2871.92,UPI,2025-02-06T15:16:00,2025-02-06T16:40:00
HOP_CMP_202602731_2,CMP_202602731,2,ACC_001230,ACC_001235,2062.96,UPI,2025-02-06T15:20:00,2025-02-06T15:38:00
HOP_CMP_202602731_3,CMP_202602731,3,ACC_001235,ACC_001230,2062.96,NEFT,2025-02-06T15:23:00,2025-02-06T15:48:00
HOP_CMP_202602732_1,CMP_202602732,1,ACC_005772,ACC_002984,29162.67,UPI,2025-05-16T07:14:00,2025-05-16T08:19:00
HOP_CMP_202602732_2,CMP_202602732,2,ACC_002984,ACC_003040,29162.67,UPI,2025-05-16T07:18:00,2025-05-16T07:45:00
HOP_CMP_202602733_1,CMP_202602733,1,ACC_005773,ACC_002472,14377.59,NEFT,2025-01-29T15:47:00,2025-01-29T17:06:00
HOP_CMP_202602734_1,CMP_202602734,1,ACC_005774,ACC_002225,13495.73,IMPS,2025-03-15T12:45:00,2025-03-15T14:32:00
HOP_CMP_202602735_1,CMP_202602735,1,ACC_005775,ACC_000473,109248.64,UPI,2025-01-12T17:43:00,2025-01-12T19:27:00
HOP_CMP_202602736_1,CMP_202602736,1,ACC_005776,ACC_001761,11610.18,UPI,2025-03-31T13:16:00,2025-03-31T13:47:00
HOP_CMP_202602736_2,CMP_202602736,2,ACC_001761,ACC_000060,9657.19,NEFT,2025-03-31T13:42:00,2025-03-31T15:05:00
HOP_CMP_202602736_3,CMP_202602736,3,ACC_000060,ACC_000060,7711.19,NEFT,2025-03-31T13:48:00,2025-03-31T15:45:00
HOP_CMP_202602736_4,CMP_202602736,4,ACC_000060,ACC_000060,7711.19,NEFT,2025-03-31T14:43:00,2025-03-31T16:10:00
HOP_CMP_202602737_1,CMP_202602737,1,ACC_005777,ACC_000332,219387.85,NEFT,2025-03-02T10:16:00,2025-03-02T11:49:00
HOP_CMP_202602737_2,CMP_202602737,2,ACC_000332,ACC_000330,204018.2,UPI,2025-03-02T10:48:00,2025-03-02T12:37:00
HOP_CMP_202602737_3,CMP_202602737,3,ACC_000330,ACC_000331,158258.27,NEFT,2025-03-02T10:52:00,2025-03-02T12:46:00
HOP_CMP_202602737_4,CMP_202602737,4,ACC_000331,ACC_000334,149667.91,IMPS,2025-03-02T10:57:00,2025-03-02T11:32:00
HOP_CMP_202602737_5,CMP_202602737,5,ACC_000334,ACC_000331,149667.91,UPI,2025-03-02T10:58:00,2025-03-02T11:15:00
HOP_CMP_202602738_1,CMP_202602738,1,ACC_005778,ACC_001532,2545.07,IMPS,2025-06-28T19:10:00,2025-06-28T19:33:00
HOP_CMP_202602738_2,CMP_202602738,2,ACC_001532,ACC_001233,1628.83,UPI,2025-06-28T19:22:00,2025-06-28T21:12:00
HOP_CMP_202602738_3,CMP_202602738,3,ACC_001233,ACC_001230,1628.83,NEFT,2025-06-28T19:30:00,2025-06-28T20:09:00
HOP_CMP_202602739_1,CMP_202602739,1,ACC_005779,ACC_001091,23229.5,UPI,2025-01-12T15:10:00,2025-01-12T16:58:00
HOP_CMP_202602740_1,CMP_202602740,1,ACC_005780,ACC_000020,27907.52,IMPS,2025-04-24T09:52:00,2025-04-24T11:30:00
HOP_CMP_202602740_2,CMP_202602740,2,ACC_000020,ACC_000003,27907.52,NEFT,2025-04-24T09:53:00,2025-04-24T10:11:00
HOP_CMP_202602741_1,CMP_202602741,1,ACC_005781,ACC_000060,5305.76,IMPS,2025-03-21T14:55:00,2025-03-21T16:05:00
HOP_CMP_202602741_2,CMP_202602741,2,ACC_000060,ACC_000071,5305.76,NEFT,2025-03-21T15:21:00,2025-03-21T16:04:00
HOP_CMP_202602742_1,CMP_202602742,1,ACC_005782,ACC_000330,95231.84,IMPS,2025-03-25T13:11:00,2025-03-25T15:11:00
HOP_CMP_202602742_2,CMP_202602742,2,ACC_000330,ACC_000348,55166.04,IMPS,2025-03-25T13:20:00,2025-03-25T14:59:00
HOP_CMP_202602742_3,CMP_202602742,3,ACC_000348,ACC_000332,46084.05,IMPS,2025-03-25T13:21:00,2025-03-25T14:58:00
HOP_CMP_202602742_4,CMP_202602742,4,ACC_000332,ACC_000470,27588.74,NEFT,2025-03-25T13:26:00,2025-03-25T14:54:00
HOP_CMP_202602742_5,CMP_202602742,5,ACC_000470,ACC_000350,14948.01,IMPS,2025-03-25T13:28:00,2025-03-25T14:52:00
HOP_CMP_202602742_6,CMP_202602742,6,ACC_000350,ACC_000330,14948.01,IMPS,2025-03-25T13:32:00,2025-03-25T15:08:00
HOP_CMP_202602743_1,CMP_202602743,1,ACC_005783,ACC_002289,6429.14,NEFT,2025-06-21T14:34:00,2025-06-21T16:11:00
HOP_CMP_202602743_2,CMP_202602743,2,ACC_002289,ACC_002303,6010.48,IMPS,2025-06-21T14:36:00,2025-06-21T15:24:00
HOP_CMP_202602743_3,CMP_202602743,3,ACC_002303,ACC_002290,4691.85,NEFT,2025-06-21T14:41:00,2025-06-21T16:16:00
HOP_CMP_202602743_4,CMP_202602743,4,ACC_002290,ACC_000656,3363.63,IMPS,2025-06-21T15:10:00,2025-06-21T17:07:00
HOP_CMP_202602743_5,CMP_202602743,5,ACC_000656,ACC_002328,3363.63,NEFT,2025-06-21T15:11:00,2025-06-21T16:04:00
HOP_CMP_202602744_1,CMP_202602744,1,ACC_005784,ACC_001030,10474.25,IMPS,2025-03-13T14:59:00,2025-03-13T16:37:00
HOP_CMP_202602744_2,CMP_202602744,2,ACC_001030,ACC_001024,10474.25,UPI,2025-03-13T15:02:00,2025-03-13T16:36:00
HOP_CMP_202602745_1,CMP_202602745,1,ACC_005785,ACC_002224,74530.07,NEFT,2025-03-30T07:24:00,2025-03-30T09:21:00
HOP_CMP_202602745_2,CMP_202602745,2,ACC_002224,ACC_002232,46618.88,UPI,2025-03-30T07:41:00,2025-03-30T09:37:00
HOP_CMP_202602745_3,CMP_202602745,3,ACC_002232,ACC_002287,46618.88,NEFT,2025-03-30T07:47:00,2025-03-30T08:26:00
HOP_CMP_202602746_1,CMP_202602746,1,ACC_005786,ACC_000334,45934.72,NEFT,2025-05-23T14:11:00,2025-05-23T15:37:00
HOP_CMP_202602747_1,CMP_202602747,1,ACC_005787,ACC_001229,312595.91,UPI,2025-02-26T18:20:00,2025-02-26T19:01:00
HOP_CMP_202602747_2,CMP_202602747,2,ACC_001229,ACC_001229,178614.05,IMPS,2025-02-26T18:21:00,2025-02-26T18:37:00
HOP_CMP_202602747_3,CMP_202602747,3,ACC_001229,ACC_001532,93830.58,IMPS,2025-02-26T18:22:00,2025-02-26T18:39:00
HOP_CMP_202602747_4,CMP_202602747,4,ACC_001532,ACC_001229,47263.41,NEFT,2025-02-26T18:27:00,2025-02-26T20:23:00
HOP_CMP_202602747_5,CMP_202602747,5,ACC_001229,ACC_001302,38824.35,IMPS,2025-02-26T18:31:00,2025-02-26T19:00:00
HOP_CMP_202602747_6,CMP_202602747,6,ACC_001302,ACC_001230,38326.19,UPI,2025-02-26T18:36:00,2025-02-26T19:38:00
HOP_CMP_202602747_7,CMP_202602747,7,ACC_001230,ACC_001240,38326.19,IMPS,2025-02-26T18:44:00,2025-02-26T19:54:00
HOP_CMP_202602748_1,CMP_202602748,1,ACC_005788,ACC_000473,14094.04,NEFT,2025-03-01T14:15:00,2025-03-01T15:03:00
HOP_CMP_202602749_1,CMP_202602749,1,ACC_005789,ACC_000003,107080.14,UPI,2025-02-28T14:44:00,2025-02-28T16:07:00
HOP_CMP_202602749_2,CMP_202602749,2,ACC_000003,ACC_000011,88498.69,NEFT,2025-02-28T14:45:00,2025-02-28T15:58:00
HOP_CMP_202602749_3,CMP_202602749,3,ACC_000011,ACC_000003,67055.5,IMPS,2025-02-28T14:51:00,2025-02-28T16:33:00
HOP_CMP_202602749_4,CMP_202602749,4,ACC_000003,ACC_000002,67055.5,IMPS,2025-02-28T15:01:00,2025-02-28T16:57:00
HOP_CMP_202602750_1,CMP_202602750,1,ACC_005790,ACC_001023,14034.84,UPI,2025-03-29T15:20:00,2025-03-29T16:30:00
HOP_CMP_202602750_2,CMP_202602750,2,ACC_001023,ACC_001032,12029.51,NEFT,2025-03-29T15:39:00,2025-03-29T17:14:00
HOP_CMP_202602750_3,CMP_202602750,3,ACC_001032,ACC_001023,12029.51,IMPS,2025-03-29T15:43:00,2025-03-29T16:04:00
HOP_CMP_202602751_1,CMP_202602751,1,ACC_005791,ACC_001568,122138.23,IMPS,2025-02-02T16:34:00,2025-02-02T17:22:00
HOP_CMP_202602751_2,CMP_202602751,2,ACC_001568,ACC_001535,78931.98,IMPS,2025-02-02T16:43:00,2025-02-02T18:26:00
HOP_CMP_202602751_3,CMP_202602751,3,ACC_001535,ACC_001542,61158.11,NEFT,2025-02-02T17:00:00,2025-02-02T17:58:00
HOP_CMP_202602751_4,CMP_202602751,4,ACC_001542,ACC_001535,47694.44,IMPS,2025-02-02T17:08:00,2025-02-02T18:09:00
HOP_CMP_202602751_5,CMP_202602751,5,ACC_001535,ACC_001910,41175.11,IMPS,2025-02-02T17:11:00,2025-02-02T18:58:00
HOP_CMP_202602751_6,CMP_202602751,6,ACC_001910,ACC_000408,41175.11,UPI,2025-02-02T17:13:00,2025-02-02T18:32:00
HOP_CMP_202602752_1,CMP_202602752,1,ACC_005792,ACC_002289,37795.65,NEFT,2025-06-24T10:51:00,2025-06-24T12:30:00
HOP_CMP_202602752_2,CMP_202602752,2,ACC_002289,ACC_002289,28121.38,UPI,2025-06-24T10:57:00,2025-06-24T11:40:00
HOP_CMP_202602752_3,CMP_202602752,3,ACC_002289,ACC_002290,22304.35,UPI,2025-06-24T11:09:00,2025-06-24T11:29:00
HOP_CMP_202602752_4,CMP_202602752,4,ACC_002290,ACC_002290,22304.35,IMPS,2025-06-24T11:10:00,2025-06-24T12:28:00
HOP_CMP_202602753_1,CMP_202602753,1,ACC_005793,ACC_000331,25157.26,UPI,2025-01-10T07:27:00,2025-01-10T09:14:00
HOP_CMP_202602753_2,CMP_202602753,2,ACC_000331,ACC_000330,16994.95,UPI,2025-01-10T07:37:00,2025-01-10T08:19:00
HOP_CMP_202602753_3,CMP_202602753,3,ACC_000330,ACC_000345,10598.45,IMPS,2025-01-10T07:38:00,2025-01-10T09:25:00
HOP_CMP_202602753_4,CMP_202602753,4,ACC_000345,ACC_000333,7003.52,UPI,2025-01-10T07:52:00,2025-01-10T09:45:00
HOP_CMP_202602753_5,CMP_202602753,5,ACC_000333,ACC_000331,7003.52,NEFT,2025-01-10T08:03:00,2025-01-10T09:54:00
HOP_CMP_202602754_1,CMP_202602754,1,ACC_005794,ACC_001539,733556.37,NEFT,2025-01-30T19:13:00,2025-01-30T20:26:00
HOP_CMP_202602755_1,CMP_202602755,1,ACC_005795,ACC_002290,25689.15,IMPS,2025-05-25T16:18:00,2025-05-25T17:55:00
HOP_CMP_202602755_2,CMP_202602755,2,ACC_002290,ACC_002289,25689.15,UPI,2025-05-25T16:20:00,2025-05-25T17:29:00
HOP_CMP_202602756_1,CMP_202602756,1,ACC_005796,ACC_000061,5223.9,UPI,2025-06-01T14:02:00,2025-06-01T14:40:00
HOP_CMP_202602756_2,CMP_202602756,2,ACC_000061,ACC_000264,5223.9,UPI,2025-06-01T14:21:00,2025-06-01T16:00:00
HOP_CMP_202602757_1,CMP_202602757,1,ACC_005797,ACC_002778,359255.37,IMPS,2025-04-06T15:06:00,2025-04-06T15:45:00
HOP_CMP_202602758_1,CMP_202602758,1,ACC_005798,ACC_000474,13800.03,IMPS,2025-03-01T14:32:00,2025-03-01T15:24:00
HOP_CMP_202602758_2,CMP_202602758,2,ACC_000474,ACC_000484,13800.03,IMPS,2025-03-01T14:51:00,2025-03-01T16:29:00
HOP_CMP_202602759_1,CMP_202602759,1,ACC_005799,ACC_000336,43278.84,IMPS,2025-02-13T15:50:00,2025-02-13T16:55:00
HOP_CMP_202602759_2,CMP_202602759,2,ACC_000336,ACC_000470,30372.96,NEFT,2025-02-13T15:57:00,2025-02-13T16:34:00
HOP_CMP_202602759_3,CMP_202602759,3,ACC_000470,ACC_000330,19459.24,UPI,2025-02-13T16:03:00,2025-02-13T17:21:00
HOP_CMP_202602759_4,CMP_202602759,4,ACC_000330,ACC_000355,19459.24,IMPS,2025-02-13T16:04:00,2025-02-13T17:36:00
HOP_CMP_202602760_1,CMP_202602760,1,ACC_005800,ACC_000799,29644.68,NEFT,2025-04-13T06:03:00,2025-04-13T06:23:00
HOP_CMP_202602760_2,CMP_202602760,2,ACC_000799,ACC_000791,18962.85,IMPS,2025-04-13T06:10:00,2025-04-13T08:08:00
HOP_CMP_202602760_3,CMP_202602760,3,ACC_000791,ACC_000782,17433.43,NEFT,2025-04-13T06:22:00,2025-04-13T08:14:00
HOP_CMP_202602760_4,CMP_202602760,4,ACC_000782,ACC_000782,14741.13,NEFT,2025-04-13T06:30:00,2025-04-13T08:03:00
HOP_CMP_202602760_5,CMP_202602760,5,ACC_000782,ACC_000783,14741.13,NEFT,2025-04-13T06:34:00,2025-04-13T07:49:00
HOP_CMP_202602761_1,CMP_202602761,1,ACC_005801,ACC_001932,22734.76,NEFT,2025-04-10T13:25:00,2025-04-10T14:21:00
HOP_CMP_202602761_2,CMP_202602761,2,ACC_001932,ACC_001913,20814.85,UPI,2025-04-10T13:31:00,2025-04-10T14:03:00
HOP_CMP_202602761_3,CMP_202602761,3,ACC_001913,ACC_001912,16012.71,NEFT,2025-04-10T13:36:00,2025-04-10T14:58:00
HOP_CMP_202602761_4,CMP_202602761,4,ACC_001912,ACC_001927,16012.71,NEFT,2025-04-10T13:38:00,2025-04-10T14:45:00
HOP_CMP_202602762_1,CMP_202602762,1,ACC_005802,ACC_001227,10052.8,IMPS,2025-01-24T15:27:00,2025-01-24T16:05:00
HOP_CMP_202602762_2,CMP_202602762,2,ACC_001227,ACC_001023,10052.8,UPI,2025-01-24T15:28:00,2025-01-24T17:05:00
HOP_CMP_202602763_1,CMP_202602763,1,ACC_005803,ACC_001912,34825.58,UPI,2025-03-18T20:29:00,2025-03-18T21:06:00
HOP_CMP_202602763_2,CMP_202602763,2,ACC_001912,ACC_002221,34377.55,UPI,2025-03-18T20:31:00,2025-03-18T21:14:00
HOP_CMP_202602763_3,CMP_202602763,3,ACC_002221,ACC_001912,27309.4,UPI,2025-03-18T20:32:00,2025-03-18T21:36:00
HOP_CMP_202602763_4,CMP_202602763,4,ACC_001912,ACC_001912,19597.15,UPI,2025-03-18T20:40:00,2025-03-18T22:24:00
HOP_CMP_202602763_5,CMP_202602763,5,ACC_001912,ACC_001913,17768.48,IMPS,2025-03-18T20:42:00,2025-03-18T22:38:00
HOP_CMP_202602763_6,CMP_202602763,6,ACC_001913,ACC_001912,16929.19,UPI,2025-03-18T21:12:00,2025-03-18T22:51:00
HOP_CMP_202602763_7,CMP_202602763,7,ACC_001912,ACC_001914,16929.19,UPI,2025-03-18T21:13:00,2025-03-18T21:32:00
HOP_CMP_202602764_1,CMP_202602764,1,ACC_005804,ACC_002294,28159.85,NEFT,2025-05-29T15:57:00,2025-05-29T17:14:00
HOP_CMP_202602764_2,CMP_202602764,2,ACC_002294,ACC_002290,17191.61,IMPS,2025-05-29T16:00:00,2025-05-29T17:08:00
HOP_CMP_202602764_3,CMP_202602764,3,ACC_002290,ACC_002441,16756.96,NEFT,2025-05-29T16:01:00,2025-05-29T17:20:00
HOP_CMP_202602764_4,CMP_202602764,4,ACC_002441,ACC_002292,14593.67,IMPS,2025-05-29T16:02:00,2025-05-29T16:30:00
