complaint_id,typology_id,typology_name,amount_inr,victim_state,victim_district,incident_timestamp,complaint_timestamp,available_timestamp
CMP_202602709,TYP_05,Sextortion,33510.56,Rajasthan,Alwar,2025-04-22T12:51:00,2025-04-22T17:51:00,2025-04-22T18:23:00
CMP_202602710,TYP_05,Sextortion,62084.77,Maharashtra,District-30,2025-02-05T14:19:00,2025-02-05T21:19:00,2025-02-05T22:03:00
CMP_202602711,TYP_06,Marketplace / OLX Fraud,18934.31,Chhattisgarh,District-57,2025-06-14T16:50:00,2025-06-14T17:50:00,2025-06-14T18:13:00
CMP_202602712,TYP_02,Fake Loan App,38830.7,Odisha,District-27,2025-04-11T15:12:00,2025-04-12T11:12:00,2025-04-12T12:02:00
CMP_202602713,TYP_02,Fake Loan App,15923.07,Odisha,District-73,2025-02-25T19:31:00,2025-02-26T00:31:00,2025-02-26T01:22:00
CMP_202602714,TYP_04,Investment / Crypto Scam,1249576.98,Jharkhand,Jamtara,2025-02-15T14:38:00,2025-02-15T17:38:00,2025-02-15T17:51:00
CMP_202602715,TYP_05,Sextortion,100647.98,Chhattisgarh,District-71,2025-03-24T16:03:00,2025-03-24T20:03:00,2025-03-24T20:54:00
CMP_202602716,TYP_02,Fake Loan App,27018.7,Haryana,District-29,2025-01-23T12:15:00,2025-01-23T15:15:00,2025-01-23T15:55:00
CMP_202602717,TYP_05,Sextortion,17856.37,Karnataka,District-56,2025-04-27T14:47:00,2025-04-27T16:47:00,2025-04-27T17:41:00
CMP_202602718,TYP_06,Marketplace / OLX Fraud,6541.31,Andhra Pradesh,District-64,2025-06-22T12:26:00,2025-06-22T15:26:00,2025-06-22T15:35:00
CMP_202602719,TYP_01,OTP / KYC Fraud,127209.35,Uttar Pradesh,District-37,2025-06-19T15:57:00,2025-06-19T22:57:00,2025-06-19T23:11:00
CMP_202602720,TYP_06,Marketplace / OLX Fraud,4221.99,Haryana,District-75,2025-02-23T14:41:00,2025-02-23T17:41:00,2025-02-23T18:27:00
CMP_202602721,TYP_02,Fake Loan App,14969.29,Andhra Pradesh,District-67,2025-03-02T13:51:00,2025-03-02T15:51:00,2025-03-02T15:58:00
CMP_202602722,TYP_04,Investment / Crypto Scam,380003.27,Madhya Pradesh,District-40,2025-03-10T14:16:00,2025-03-10T15:16:00,2025-03-10T15:30:00
CMP_202602723,TYP_02,Fake Loan App,26699.11,Kerala,District-65,2025-03-26T07:35:00,2025-03-26T08:35:00,2025-03-26T08:56:00
CMP_202602724,TYP_04,Investment / Crypto Scam,220727.74,Kerala,District-48,2025-04-23T12:58:00,2025-04-24T16:58:00,2025-04-24T17:07:00
CMP_202602725,TYP_01,OTP / KYC Fraud,17098.6,Chhattisgarh,District-71,2025-04-30T18:50:00,2025-05-01T09:50:00,2025-05-01T10:45:00
CMP_202602726,TYP_05,Sextortion,101924.95,Telangana,District-39,2025-02-13T11:49:00,2025-02-13T16:49:00,2025-02-13T17:31:00
CMP_202602727,TYP_01,OTP / KYC Fraud,46760.21,Assam,District-28,2025-01-13T17:24:00,2025-01-13T23:24:00,2025-01-13T23:51:00
CMP_202602728,TYP_02,Fake Loan App,56834.19,Kerala,District-65,2025-03-18T10:41:00,2025-03-18T20:41:00,2025-03-18T21:27:00
CMP_202602729,TYP_01,OTP / KYC Fraud,8471.91,Karnataka,District-34,2025-02-02T16:51:00,2025-02-03T00:51:00,2025-02-03T00:59:00
CMP_202602730,TYP_05,Sextortion,12713.65,Bihar,District-38,2025-01-30T16:14:00,2025-01-31T02:14:00,2025-01-31T02:33:00
CMP_202602731,TYP_06,Marketplace / OLX Fraud,5041.13,Telangana,Hyderabad,2025-02-06T15:15:00,2025-02-07T06:15:00,2025-02-07T07:12:00
CMP_202602732,TYP_01,OTP / KYC Fraud,31477.91,West Bengal,District-66,2025-05-16T07:12:00,2025-05-16T22:12:00,2025-05-16T22:27:00
CMP_202602733,TYP_02,Fake Loan App,14377.59,Haryana,District-75,2025-01-29T15:45:00,2025-01-29T16:45:00,2025-01-29T17:38:00
CMP_202602734,TYP_01,OTP / KYC Fraud,13495.73,Andhra Pradesh,District-58,2025-03-15T12:41:00,2025-03-15T13:41:00,2025-03-15T14:12:00
CMP_202602735,TYP_05,Sextortion,109248.64,Assam,District-28,2025-01-12T17:42:00,2025-01-13T05:42:00,2025-01-13T06:29:00
CMP_202602736,TYP_02,Fake Loan App,14491.71,West Bengal,District-66,2025-03-31T13:15:00,2025-03-31T16:15:00,2025-03-31T16:41:00
CMP_202602737,TYP_03,Part-Time Job Scam,234420.86,Andhra Pradesh,District-26,2025-03-02T10:13:00,2025-03-02T18:13:00,2025-03-02T18:22:00
CMP_202602738,TYP_02,Fake Loan App,4198.56,Karnataka,District-74,2025-06-28T19:09:00,2025-06-28T20:09:00,2025-06-28T20:42:00
CMP_202602739,TYP_06,Marketplace / OLX Fraud,23229.5,Odisha,District-22,2025-01-12T15:07:00,2025-01-12T23:07:00,2025-01-12T23:58:00
CMP_202602740,TYP_01,OTP / KYC Fraud,39274.3,Andhra Pradesh,District-58,2025-04-24T09:50:00,2025-04-24T21:50:00,2025-04-24T21:59:00
CMP_202602741,TYP_02,Fake Loan App,8821.53,Gujarat,District-31,2025-03-21T14:53:00,2025-03-23T07:53:00,2025-03-23T08:36:00
CMP_202602742,TYP_05,Sextortion,123172.74,Andhra Pradesh,District-64,2025-03-25T13:08:00,2025-03-25T16:08:00,2025-03-25T17:05:00
CMP_202602743,TYP_06,Marketplace / OLX Fraud,8639.77,Maharashtra,Mumbai,2025-06-21T14:33:00,2025-06-21T19:33:00,2025-06-21T20:15:00
CMP_202602744,TYP_02,Fake Loan App,13163.04,Maharashtra,District-30,2025-03-13T14:56:00,2025-03-14T15:56:00,2025-03-14T16:19:00
CMP_202602745,TYP_03,Part-Time Job Scam,109055.38,Karnataka,Bengaluru Urban,2025-03-30T07:23:00,2025-03-30T11:23:00,2025-03-30T12:21:00
CMP_202602746,TYP_03,Part-Time Job Scam,45934.72,West Bengal,District-35,2025-05-23T14:07:00,2025-05-23T16:07:00,2025-05-23T16:35:00
CMP_202602747,TYP_03,Part-Time Job Scam,562529.52,Bihar,District-38,2025-02-26T18:15:00,2025-02-28T13:15:00,2025-02-28T14:03:00
CMP_202602748,TYP_02,Fake Loan App,14094.04,Uttar Pradesh,District-37,2025-03-01T14:03:00,2025-03-01T20:03:00,2025-03-01T20:29:00
CMP_202602749,TYP_03,Part-Time Job Scam,137430.41,Uttar Pradesh,Gorakhpur,2025-02-28T14:35:00,2025-02-28T23:35:00,2025-02-28T23:49:00
CMP_202602750,TYP_06,Marketplace / OLX Fraud,15467.56,Jharkhand,District-45,2025-03-29T15:18:00,2025-03-29T19:18:00,2025-03-29T19:32:00
CMP_202602751,TYP_04,Investment / Crypto Scam,197145.66,Bihar,Purnia,2025-02-02T16:30:00,2025-02-03T00:30:00,2025-02-03T00:38:00
CMP_202602752,TYP_05,Sextortion,49855.6,Karnataka,District-42,2025-06-24T10:50:00,2025-06-25T13:50:00,2025-06-25T14:00:00
CMP_202602753,TYP_05,Sextortion,39154.56,Bihar,District-38,2025-01-10T07:26:00,2025-01-11T01:26:00,2025-01-11T01:40:00
CMP_202602754,TYP_04,Investment / Crypto Scam,733556.37,Karnataka,District-34,2025-01-30T18:54:00,2025-01-30T22:54:00,2025-01-30T23:40:00
CMP_202602755,TYP_06,Marketplace / OLX Fraud,26629.61,Uttar Pradesh,District-33,2025-05-25T16:08:00,2025-05-27T19:08:00,2025-05-27T19:22:00
CMP_202602756,TYP_02,Fake Loan App,5910.99,Uttar Pradesh,Mathura,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:37:00
CMP_202602757,TYP_04,Investment / Crypto Scam,359255.37,Bihar,Purnia,2025-04-06T15:01:00,2025-04-06T21:01:00,2025-04-06T21:37:00
CMP_202602758,TYP_05,Sextortion,19797.2,Kerala,District-48,2025-03-01T14:31:00,2025-03-02T01:31:00,2025-03-02T01:43:00
CMP_202602759,TYP_05,Sextortion,71126.45,Uttar Pradesh,District-33,2025-02-13T15:49:00,2025-02-13T18:49:00,2025-02-13T19:42:00
CMP_202602760,TYP_03,Part-Time Job Scam,50805.51,Rajasthan,Bharatpur,2025-04-13T06:01:00,2025-04-13T11:01:00,2025-04-13T11:39:00
CMP_202602761,TYP_01,OTP / KYC Fraud,35218.86,Andhra Pradesh,District-44,2025-04-10T13:10:00,2025-04-10T19:10:00,2025-04-10T20:06:00
CMP_202602762,TYP_06,Marketplace / OLX Fraud,11219.65,Haryana,District-75,2025-01-24T15:26:00,2025-01-24T18:26:00,2025-01-24T18:55:00
CMP_202602763,TYP_05,Sextortion,68010.7,Haryana,Gurugram,2025-03-18T20:16:00,2025-03-18T22:16:00,2025-03-18T22:52:00
CMP_202602764,TYP_05,Sextortion,32095.04,Jharkhand,District-72,2025-05-29T15:56:00,2025-05-30T03:56:00,2025-05-30T04:05:00
CMP_202602765,TYP_02,Fake Loan App,2800.26,Jharkhand,Deoghar,2025-01-13T18:22:00,2025-01-13T20:22:00,2025-01-13T21:21:00
CMP_202602766,TYP_01,OTP / KYC Fraud,32039.66,Karnataka,District-34,2025-04-27T17:48:00,2025-04-27T21:48:00,2025-04-27T22:35:00
CMP_202602767,TYP_02,Fake Loan App,17800.88,Gujarat,District-50,2025-03-01T17:41:00,2025-03-01T19:41:00,2025-03-01T20:37:00
CMP_202602768,TYP_06,Marketplace / OLX Fraud,10156.5,Madhya Pradesh,District-52,2025-01-03T15:01:00,2025-01-03T19:01:00,2025-01-03T19:56:00
CMP_202602769,TYP_05,Sextortion,42399.08,Jharkhand,Deoghar,2025-02-20T14:32:00,2025-02-20T17:32:00,2025-02-20T17:51:00
CMP_202602770,TYP_01,OTP / KYC Fraud,50992.21,Chhattisgarh,District-71,2025-06-14T19:00:00,2025-06-14T20:00:00,2025-06-14T20:13:00
CMP_202602771,TYP_02,Fake Loan App,64435.88,Gujarat,District-50,2025-04-21T16:05:00,2025-04-21T22:05:00,2025-04-21T22:54:00
CMP_202602772,TYP_06,Marketplace / OLX Fraud,9802.24,Telangana,District-39,2025-02-25T16:34:00,2025-02-26T10:34:00,2025-02-26T11:30:00
CMP_202602773,TYP_06,Marketplace / OLX Fraud,5573.31,Madhya Pradesh,District-41,2025-05-26T13:35:00,2025-05-26T17:35:00,2025-05-26T17:56:00
CMP_202602774,TYP_02,Fake Loan App,30920.11,Uttar Pradesh,District-33,2025-05-01T11:07:00,2025-05-01T14:07:00,2025-05-01T14:44:00
CMP_202602775,TYP_01,OTP / KYC Fraud,55563.58,Karnataka,District-23,2025-02-10T11:00:00,2025-02-10T19:00:00,2025-02-10T19:06:00
CMP_202602776,TYP_06,Marketplace / OLX Fraud,21792.18,Gujarat,District-24,2025-06-12T16:40:00,2025-06-12T19:40:00,2025-06-12T19:51:00
CMP_202602777,TYP_02,Fake Loan App,5365.1,Assam,District-21,2025-03-26T23:44:00,2025-03-28T03:44:00,2025-03-28T04:09:00
CMP_202602778,TYP_03,Part-Time Job Scam,226467.94,Karnataka,District-23,2025-04-15T10:09:00,2025-04-16T07:09:00,2025-04-16T07:46:00
CMP_202602779,TYP_05,Sextortion,11303.43,Madhya Pradesh,District-52,2025-01-26T09:19:00,2025-01-26T14:19:00,2025-01-26T14:39:00
CMP_202602780,TYP_02,Fake Loan App,8996.05,Jharkhand,Deoghar,2025-05-22T12:36:00,2025-05-23T00:36:00,2025-05-23T00:49:00
CMP_202602781,TYP_04,Investment / Crypto Scam,293460.55,Uttar Pradesh,Gorakhpur,2025-06-14T12:51:00,2025-06-14T21:51:00,2025-06-14T22:25:00
CMP_202602782,TYP_06,Marketplace / OLX Fraud,18428.54,Andhra Pradesh,District-64,2025-03-27T13:04:00,2025-03-27T16:04:00,2025-03-27T16:55:00
CMP_202602783,TYP_03,Part-Time Job Scam,90547.52,Maharashtra,District-30,2025-05-26T15:47:00,2025-05-28T08:47:00,2025-05-28T09:21:00
CMP_202602784,TYP_02,Fake Loan App,21549.9,Maharashtra,Mumbai,2025-01-09T13:57:00,2025-01-09T16:57:00,2025-01-09T17:46:00
CMP_202602785,TYP_02,Fake Loan App,14033.79,Punjab,District-25,2025-02-27T14:16:00,2025-02-27T15:16:00,2025-02-27T15:56:00
CMP_202602786,TYP_02,Fake Loan App,11408.35,Madhya Pradesh,District-60,2025-03-22T16:54:00,2025-03-23T07:54:00,2025-03-23T08:30:00
CMP_202602787,TYP_02,Fake Loan App,37414.82,Odisha,District-54,2025-01-18T02:29:00,2025-01-18T20:29:00,2025-01-18T20:46:00
CMP_202602788,TYP_05,Sextortion,47820.5,Karnataka,District-74,2025-02-09T13:16:00,2025-02-10T06:16:00,2025-02-10T06:51:00
CMP_202602789,TYP_05,Sextortion,75512.07,Rajasthan,Alwar,2025-04-25T00:09:00,2025-04-25T02:09:00,2025-04-25T02:45:00
CMP_202602790,TYP_05,Sextortion,85033.0,Maharashtra,District-30,2025-02-16T21:24:00,2025-02-17T02:24:00,2025-02-17T02:41:00
CMP_202602791,TYP_03,Part-Time Job Scam,128992.92,West Bengal,Siliguri,2025-06-07T22:32:00,2025-06-09T18:32:00,2025-06-09T18:49:00
CMP_202602792,TYP_05,Sextortion,56458.37,Madhya Pradesh,District-53,2025-02-05T11:32:00,2025-02-05T12:32:00,2025-02-05T13:06:00
CMP_202602793,TYP_05,Sextortion,33933.04,Gujarat,District-31,2025-01-31T12:24:00,2025-01-31T13:24:00,2025-01-31T14:24:00
CMP_202602794,TYP_02,Fake Loan App,21732.49,Uttar Pradesh,Mathura,2025-01-10T10:44:00,2025-01-11T01:44:00,2025-01-11T02:41:00
CMP_202602795,TYP_04,Investment / Crypto Scam,644413.61,Madhya Pradesh,District-69,2025-06-25T07:53:00,2025-06-26T16:53:00,2025-06-26T17:31:00
CMP_202602796,TYP_05,Sextortion,17738.29,Madhya Pradesh,District-41,2025-06-26T13:53:00,2025-06-26T22:53:00,2025-06-26T23:20:00
CMP_202602797,TYP_06,Marketplace / OLX Fraud,6116.86,Telangana,District-39,2025-03-13T10:54:00,2025-03-13T11:54:00,2025-03-13T11:59:00
CMP_202602798,TYP_01,OTP / KYC Fraud,26777.95,Karnataka,District-74,2025-06-08T11:01:00,2025-06-08T18:01:00,2025-06-08T18:17:00
CMP_202602799,TYP_02,Fake Loan App,30423.86,Punjab,Amritsar,2025-04-01T13:14:00,2025-04-01T16:14:00,2025-04-01T16:53:00
CMP_202602800,TYP_02,Fake Loan App,6843.43,Delhi,South Delhi,2025-03-19T09:48:00,2025-03-19T11:48:00,2025-03-19T11:58:00
CMP_202602801,TYP_06,Marketplace / OLX Fraud,30171.18,Jharkhand,District-45,2025-01-04T12:09:00,2025-01-04T13:09:00,2025-01-04T13:57:00
CMP_202602802,TYP_06,Marketplace / OLX Fraud,26973.52,Haryana,District-63,2025-03-01T11:00:00,2025-03-02T20:00:00,2025-03-02T20:44:00
CMP_202602803,TYP_05,Sextortion,17700.78,Uttar Pradesh,Mathura,2025-02-10T09:04:00,2025-02-10T12:04:00,2025-02-10T12:37:00
CMP_202602804,TYP_02,Fake Loan App,21557.81,Andhra Pradesh,District-44,2025-04-04T12:52:00,2025-04-04T23:52:00,2025-04-04T23:59:00
CMP_202602805,TYP_05,Sextortion,91409.1,Chhattisgarh,District-57,2025-03-30T09:24:00,2025-03-31T01:24:00,2025-03-31T01:47:00
CMP_202602806,TYP_05,Sextortion,61527.22,Punjab,District-25,2025-01-22T09:56:00,2025-01-23T05:56:00,2025-01-23T06:38:00
CMP_202602807,TYP_02,Fake Loan App,23129.19,Gujarat,Ahmedabad,2025-06-10T15:45:00,2025-06-10T16:45:00,2025-06-10T17:00:00
CMP_202602808,TYP_02,Fake Loan App,15934.8,Telangana,Hyderabad,2025-05-11T07:51:00,2025-05-11T13:51:00,2025-05-11T14:29:00
CMP_202602809,TYP_05,Sextortion,21357.22,Karnataka,District-74,2025-04-21T08:54:00,2025-04-21T10:54:00,2025-04-21T11:39:00
CMP_202602810,TYP_04,Investment / Crypto Scam,92065.04,Odisha,District-22,2025-06-04T12:10:00,2025-06-04T15:10:00,2025-06-04T15:56:00
CMP_202602811,TYP_02,Fake Loan App,7744.84,Andhra Pradesh,District-58,2025-03-06T15:59:00,2025-03-07T12:59:00,2025-03-07T13:27:00
CMP_202602812,TYP_04,Investment / Crypto Scam,283336.03,Andhra Pradesh,District-26,2025-03-12T14:14:00,2025-03-12T16:14:00,2025-03-12T16:59:00
CMP_202602813,TYP_02,Fake Loan App,3771.42,Madhya Pradesh,District-41,2025-04-07T06:09:00,2025-04-07T13:09:00,2025-04-07T13:41:00
CMP_202602814,TYP_02,Fake Loan App,10011.45,Odisha,District-27,2025-04-29T20:18:00,2025-04-30T11:18:00,2025-04-30T11:53:00
CMP_202602815,TYP_02,Fake Loan App,15463.8,Rajasthan,District-62,2025-02-17T11:19:00,2025-02-17T15:19:00,2025-02-17T16:13:00
CMP_202602816,TYP_02,Fake Loan App,22218.5,Madhya Pradesh,District-69,2025-06-20T19:31:00,2025-06-20T23:31:00,2025-06-21T00:16:00
CMP_202602817,TYP_01,OTP / KYC Fraud,26038.47,Uttar Pradesh,District-37,2025-06-18T14:53:00,2025-06-19T12:53:00,2025-06-19T13:51:00
CMP_202602818,TYP_02,Fake Loan App,36445.65,Rajasthan,Alwar,2025-02-15T12:54:00,2025-02-15T23:54:00,2025-02-16T00:28:00
CMP_202602819,TYP_05,Sextortion,32631.85,Punjab,District-25,2025-02-06T12:20:00,2025-02-07T01:20:00,2025-02-07T02:15:00
CMP_202602820,TYP_02,Fake Loan App,14898.21,Telangana,Hyderabad,2025-03-28T11:16:00,2025-03-29T07:16:00,2025-03-29T07:28:00
CMP_202602821,TYP_05,Sextortion,22633.52,Madhya Pradesh,District-60,2025-05-04T13:00:00,2025-05-06T20:00:00,2025-05-06T20:12:00
CMP_202602822,TYP_02,Fake Loan App,14895.96,Gujarat,District-70,2025-06-01T14:21:00,2025-06-01T17:21:00,2025-06-01T17:50:00
CMP_202602823,TYP_03,Part-Time Job Scam,61724.89,Assam,District-21,2025-05-31T17:01:00,2025-05-31T18:01:00,2025-05-31T18:25:00
CMP_202602824,TYP_06,Marketplace / OLX Fraud,8329.55,Jharkhand,District-72,2025-05-12T09:02:00,2025-05-12T20:02:00,2025-05-12T20:44:00
CMP_202602825,TYP_03,Part-Time Job Scam,95266.21,Gujarat,Ahmedabad,2025-02-13T19:07:00,2025-02-14T00:07:00,2025-02-14T00:18:00
CMP_202602826,TYP_04,Investment / Crypto Scam,268280.51,Rajasthan,Bharatpur,2025-05-04T04:35:00,2025-05-04T10:35:00,2025-05-04T10:47:00
CMP_202602827,TYP_03,Part-Time Job Scam,90207.11,Gujarat,District-50,2025-06-13T18:54:00,2025-06-13T23:54:00,2025-06-14T00:48:00
CMP_202602828,TYP_02,Fake Loan App,18004.23,Jharkhand,District-45,2025-04-13T08:35:00,2025-04-13T14:35:00,2025-04-13T15:21:00
CMP_202602829,TYP_03,Part-Time Job Scam,260887.82,Kerala,District-48,2025-04-23T16:32:00,2025-04-23T19:32:00,2025-04-23T20:08:00
CMP_202602830,TYP_02,Fake Loan App,13362.63,Assam,District-21,2025-06-23T19:39:00,2025-06-23T21:39:00,2025-06-23T22:08:00
CMP_202602831,TYP_05,Sextortion,85781.88,Jharkhand,Deoghar,2025-05-31T08:57:00,2025-05-31T18:57:00,2025-05-31T19:41:00
CMP_202602832,TYP_01,OTP / KYC Fraud,10472.45,Gujarat,District-70,2025-05-18T19:17:00,2025-05-19T05:17:00,2025-05-19T05:34:00
CMP_202602833,TYP_04,Investment / Crypto Scam,600208.72,Andhra Pradesh,District-44,2025-06-12T14:27:00,2025-06-12T15:27:00,2025-06-12T16:17:00
CMP_202602834,TYP_02,Fake Loan App,29309.36,Jharkhand,Jamtara,2025-02-18T08:41:00,2025-02-18T09:41:00,2025-02-18T09:47:00
CMP_202602835,TYP_02,Fake Loan App,6535.07,Uttar Pradesh,Mathura,2025-05-17T16:50:00,2025-05-18T02:50:00,2025-05-18T03:48:00
CMP_202602836,TYP_05,Sextortion,41692.21,Jharkhand,District-45,2025-01-30T14:05:00,2025-01-31T01:05:00,2025-01-31T02:01:00
CMP_202602837,TYP_01,OTP / KYC Fraud,11450.2,Haryana,District-63,2025-02-21T20:04:00,2025-02-21T21:04:00,2025-02-21T21:45:00
CMP_202602838,TYP_01,OTP / KYC Fraud,4327.12,Uttar Pradesh,District-33,2025-06-25T21:22:00,2025-06-26T05:22:00,2025-06-26T05:45:00
CMP_202602839,TYP_02,Fake Loan App,5901.69,Kerala,District-48,2025-05-01T14:44:00,2025-05-02T14:44:00,2025-05-02T15:30:00
CMP_202602840,TYP_06,Marketplace / OLX Fraud,1876.36,Jharkhand,District-45,2025-06-23T15:39:00,2025-06-23T16:39:00,2025-06-23T17:14:00
CMP_202602841,TYP_03,Part-Time Job Scam,57196.25,Jharkhand,Jamtara,2025-05-10T11:42:00,2025-05-10T16:42:00,2025-05-10T16:47:00
CMP_202602842,TYP_02,Fake Loan App,28586.65,Gujarat,District-31,2025-01-11T14:16:00,2025-01-11T17:16:00,2025-01-11T17:45:00
CMP_202602843,TYP_06,Marketplace / OLX Fraud,5250.54,Uttar Pradesh,Mathura,2025-02-27T11:27:00,2025-02-27T13:27:00,2025-02-27T14:23:00
CMP_202602844,TYP_06,Marketplace / OLX Fraud,28317.37,Telangana,Hyderabad,2025-05-27T15:59:00,2025-05-27T20:59:00,2025-05-27T21:28:00
CMP_202602845,TYP_03,Part-Time Job Scam,42214.56,Jharkhand,District-72,2025-02-07T16:16:00,2025-02-08T10:16:00,2025-02-08T11:05:00
CMP_202602846,TYP_05,Sextortion,88238.44,Gujarat,District-50,2025-01-23T21:53:00,2025-01-24T03:53:00,2025-01-24T04:36:00
CMP_202602847,TYP_01,OTP / KYC Fraud,8082.84,Kerala,District-48,2025-01-03T11:07:00,2025-01-04T01:07:00,2025-01-04T01:55:00
CMP_202602848,TYP_02,Fake Loan App,21274.56,Karnataka,District-61,2025-06-23T11:02:00,2025-06-24T05:02:00,2025-06-24T06:02:00
CMP_202602849,TYP_06,Marketplace / OLX Fraud,7083.98,Andhra Pradesh,District-44,2025-06-10T19:32:00,2025-06-11T00:32:00,2025-06-11T00:42:00
CMP_202602850,TYP_02,Fake Loan App,10066.41,Haryana,District-63,2025-02-17T19:11:00,2025-02-18T06:11:00,2025-02-18T06:33:00
CMP_202602851,TYP_02,Fake Loan App,5742.87,Rajasthan,Bharatpur,2025-06-23T12:36:00,2025-06-23T18:36:00,2025-06-23T19:03:00
CMP_202602852,TYP_02,Fake Loan App,63549.66,West Bengal,Kolkata,2025-06-01T15:31:00,2025-06-01T23:31:00,2025-06-02T00:28:00
CMP_202602853,TYP_05,Sextortion,13825.35,Uttar Pradesh,Noida,2025-01-30T09:45:00,2025-01-30T14:45:00,2025-01-30T15:20:00
CMP_202602854,TYP_03,Part-Time Job Scam,53384.78,Andhra Pradesh,District-64,2025-01-29T13:12:00,2025-01-29T15:12:00,2025-01-29T15:38:00
CMP_202602855,TYP_06,Marketplace / OLX Fraud,5367.54,Kerala,District-48,2025-05-29T11:11:00,2025-05-31T23:11:00,2025-05-31T23:36:00
CMP_202602856,TYP_06,Marketplace / OLX Fraud,16258.92,Uttar Pradesh,Gorakhpur,2025-01-22T11:41:00,2025-01-22T16:41:00,2025-01-22T17:00:00
CMP_202602857,TYP_02,Fake Loan App,22400.92,Delhi,South Delhi,2025-05-17T13:13:00,2025-05-17T16:13:00,2025-05-17T16:18:00
CMP_202602858,TYP_05,Sextortion,12309.99,Rajasthan,Alwar,2025-05-28T12:15:00,2025-05-28T14:15:00,2025-05-28T14:54:00
CMP_202602859,TYP_04,Investment / Crypto Scam,474533.52,Maharashtra,District-30,2025-01-14T08:30:00,2025-01-14T11:30:00,2025-01-14T12:27:00
CMP_202602860,TYP_01,OTP / KYC Fraud,33424.84,Karnataka,Bengaluru Urban,2025-01-04T13:47:00,2025-01-04T17:47:00,2025-01-04T18:22:00
CMP_202602861,TYP_06,Marketplace / OLX Fraud,4240.85,Uttar Pradesh,District-43,2025-06-28T08:07:00,2025-06-28T12:07:00,2025-06-28T13:02:00
CMP_202602862,TYP_02,Fake Loan App,15077.78,Maharashtra,Pune,2025-02-14T16:23:00,2025-02-15T00:23:00,2025-02-15T01:13:00
CMP_202602863,TYP_05,Sextortion,44107.88,Uttar Pradesh,District-37,2025-06-22T10:52:00,2025-06-24T06:52:00,2025-06-24T07:22:00
CMP_202602864,TYP_03,Part-Time Job Scam,175592.68,West Bengal,District-66,2025-05-21T15:07:00,2025-05-22T00:07:00,2025-05-22T00:59:00
CMP_202602865,TYP_02,Fake Loan App,16307.46,Odisha,District-54,2025-05-29T10:49:00,2025-05-29T17:49:00,2025-05-29T18:06:00
CMP_202602866,TYP_05,Sextortion,7618.28,Gujarat,District-31,2025-01-07T15:24:00,2025-01-07T18:24:00,2025-01-07T19:13:00
CMP_202602867,TYP_03,Part-Time Job Scam,31946.79,West Bengal,District-35,2025-04-15T10:53:00,2025-04-15T16:53:00,2025-04-15T17:27:00
CMP_202602868,TYP_06,Marketplace / OLX Fraud,1000.0,Odisha,District-27,2025-03-26T11:42:00,2025-03-26T15:42:00,2025-03-26T16:25:00
CMP_202602869,TYP_02,Fake Loan App,6703.02,Haryana,District-29,2025-03-31T16:22:00,2025-03-31T20:22:00,2025-03-31T20:34:00
CMP_202602870,TYP_05,Sextortion,14675.47,Karnataka,District-61,2025-05-04T17:50:00,2025-05-04T18:50:00,2025-05-04T19:05:00
CMP_202602871,TYP_02,Fake Loan App,30103.86,Uttar Pradesh,District-37,2025-04-01T21:23:00,2025-04-02T02:23:00,2025-04-02T03:14:00
CMP_202602872,TYP_02,Fake Loan App,18836.66,Karnataka,District-56,2025-06-03T08:25:00,2025-06-03T16:25:00,2025-06-03T16:49:00
CMP_202602873,TYP_02,Fake Loan App,63693.77,Maharashtra,District-30,2025-01-02T16:55:00,2025-01-02T17:55:00,2025-01-02T18:40:00
CMP_202602874,TYP_02,Fake Loan App,24561.94,Odisha,District-73,2025-05-20T13:46:00,2025-05-20T15:46:00,2025-05-20T16:03:00
CMP_202602875,TYP_06,Marketplace / OLX Fraud,16820.79,Andhra Pradesh,District-44,2025-04-25T09:56:00,2025-04-26T10:56:00,2025-04-26T11:53:00
CMP_202602876,TYP_04,Investment / Crypto Scam,1754912.27,Maharashtra,District-32,2025-04-21T21:43:00,2025-04-23T07:43:00,2025-04-23T08:05:00
CMP_202602877,TYP_03,Part-Time Job Scam,49230.83,West Bengal,District-66,2025-05-16T15:19:00,2025-05-17T00:19:00,2025-05-17T01:01:00
CMP_202602878,TYP_02,Fake Loan App,4141.63,Haryana,District-29,2025-03-27T05:09:00,2025-03-27T06:09:00,2025-03-27T07:09:00
CMP_202602879,TYP_02,Fake Loan App,8877.68,Madhya Pradesh,District-69,2025-05-27T13:04:00,2025-05-27T22:04:00,2025-05-27T22:24:00
CMP_202602880,TYP_04,Investment / Crypto Scam,174885.56,Rajasthan,District-46,2025-06-14T17:33:00,2025-06-15T01:33:00,2025-06-15T01:43:00
CMP_202602881,TYP_04,Investment / Crypto Scam,265403.53,Karnataka,District-42,2025-03-08T11:25:00,2025-03-10T02:25:00,2025-03-10T03:23:00
CMP_202602882,TYP_05,Sextortion,64329.41,West Bengal,District-35,2025-04-27T12:06:00,2025-04-27T14:06:00,2025-04-27T14:35:00
CMP_202602883,TYP_03,Part-Time Job Scam,78591.31,West Bengal,Kolkata,2025-05-05T10:42:00,2025-05-05T11:42:00,2025-05-05T12:33:00
CMP_202602884,TYP_02,Fake Loan App,8392.08,Jharkhand,District-45,2025-04-17T15:52:00,2025-04-18T08:52:00,2025-04-18T09:23:00
