entity_id,syndicate_id,operating_zone_id
ENT_05448,SYN_059,Z028
ENT_05449,SYN_059,Z028
ENT_05450,SYN_059,Z028
ENT_05451,SYN_059,Z028
ENT_05452,SYN_059,Z028
ENT_05453,SYN_059,Z028
ENT_05454,SYN_059,Z028
ENT_05455,SYN_059,Z028
ENT_05456,SYN_059,Z028
ENT_05457,SYN_059,Z028
ENT_05458,SYN_059,Z028
ENT_05459,SYN_059,Z028
ENT_05460,SYN_059,Z028
ENT_05461,SYN_059,Z028
ENT_05462,SYN_059,Z028
ENT_05463,SYN_059,Z028
ENT_05464,SYN_059,Z028
ENT_05465,SYN_059,Z028
ENT_05466,SYN_059,Z028
ENT_05467,SYN_059,Z028
ENT_05468,SYN_059,Z028
ENT_05469,SYN_059,Z028
ENT_05470,SYN_059,Z028
ENT_05471,SYN_059,Z028
ENT_05472,SYN_059,Z028
ENT_05473,SYN_059,Z028
ENT_05474,SYN_059,Z028
ENT_05475,SYN_059,Z028
ENT_05476,SYN_059,Z028
ENT_05477,SYN_059,Z028
ENT_05478,SYN_059,Z028
ENT_05479,SYN_059,Z028
ENT_05480,SYN_059,Z028
ENT_05481,SYN_059,Z028
ENT_05482,SYN_059,Z028
ENT_05483,SYN_059,Z028
ENT_05484,SYN_059,Z028
ENT_05485,SYN_059,Z028
ENT_05486,SYN_059,Z028
ENT_05487,SYN_059,Z028
ENT_05488,SYN_059,Z028
ENT_05489,SYN_059,Z028
ENT_05490,SYN_059,Z028
ENT_05491,SYN_059,Z028
ENT_05492,SYN_059,Z028
ENT_05493,SYN_059,Z028
ENT_05494,SYN_059,Z028
ENT_05495,SYN_059,Z028
ENT_05496,SYN_059,Z028
ENT_05497,SYN_059,Z028
ENT_05498,SYN_059,Z028
ENT_05499,SYN_059,Z028
ENT_05500,SYN_059,Z028
ENT_05501,SYN_059,Z028
ENT_05502,SYN_059,Z028
ENT_05503,SYN_059,Z028
ENT_05504,SYN_059,Z028
ENT_05505,SYN_059,Z028
ENT_05506,SYN_059,Z028
ENT_05507,SYN_059,Z028
ENT_05508,SYN_059,Z028
ENT_05509,SYN_059,Z028
ENT_05510,SYN_059,Z028
ENT_05511,SYN_059,Z028
ENT_05512,SYN_059,Z028
ENT_05513,SYN_059,Z028
ENT_05514,SYN_059,Z028
ENT_05515,SYN_059,Z028
ENT_05516,SYN_059,Z028
ENT_05517,SYN_059,Z028
ENT_05518,SYN_059,Z028
ENT_05519,SYN_059,Z028
ENT_05520,SYN_059,Z028
ENT_05521,SYN_059,Z028
ENT_05522,SYN_059,Z028
ENT_05523,SYN_059,Z028
ENT_05524,SYN_059,Z028
ENT_05525,SYN_059,Z028
ENT_05526,SYN_059,Z028
ENT_05527,SYN_059,Z028
ENT_05528,SYN_059,Z028
ENT_05529,SYN_059,Z028
ENT_05530,SYN_059,Z028
ENT_05531,SYN_059,Z028
ENT_05532,SYN_059,Z028
ENT_05533,SYN_059,Z028
ENT_05534,SYN_059,Z028
ENT_05535,SYN_059,Z028
ENT_05536,SYN_059,Z028
ENT_05537,SYN_059,Z028
ENT_05538,SYN_059,Z028
ENT_05539,SYN_059,Z028
ENT_05540,SYN_059,Z028
ENT_05541,SYN_059,Z028
ENT_05542,SYN_059,Z028
ENT_05543,SYN_059,Z028
ENT_05544,SYN_059,Z028
ENT_05545,SYN_059,Z028
ENT_05546,SYN_059,Z028
ENT_05547,SYN_059,Z028
ENT_05548,SYN_059,Z028
ENT_05549,SYN_059,Z028
ENT_05550,SYN_059,Z028
ENT_05551,SYN_059,Z028
ENT_05552,SYN_059,Z028
ENT_05553,SYN_059,Z028
ENT_05554,SYN_059,Z028
ENT_05555,SYN_059,Z028
ENT_05556,SYN_059,Z028
ENT_05557,SYN_059,Z028
ENT_05558,SYN_059,Z028
ENT_05559,SYN_059,Z028
ENT_05560,SYN_059,Z028
ENT_05561,SYN_059,Z028
ENT_05562,SYN_059,Z028
ENT_05563,SYN_059,Z028
ENT_05564,SYN_059,Z028
ENT_05565,SYN_059,Z028
ENT_05566,SYN_059,Z028
ENT_05567,SYN_059,Z028
ENT_05568,SYN_059,Z028
ENT_05569,SYN_059,Z028
ENT_05570,SYN_059,Z028
ENT_05571,SYN_059,Z028
ENT_05572,SYN_059,Z028
ENT_05573,SYN_059,Z028
ENT_05574,SYN_059,Z028
ENT_05575,SYN_060,Z062
ENT_05576,SYN_060,Z059
ENT_05577,SYN_060,Z059
ENT_05578,SYN_060,Z059
ENT_05579,SYN_060,Z059
ENT_05580,SYN_060,Z059
ENT_05581,SYN_060,Z059
ENT_05582,SYN_060,Z059
ENT_05583,SYN_060,Z062
ENT_05584,SYN_060,Z062
ENT_05585,SYN_060,Z062
ENT_05586,SYN_060,Z059
ENT_05587,SYN_060,Z062
ENT_05588,SYN_060,Z059
ENT_05589,SYN_060,Z059
ENT_05590,SYN_060,Z062
ENT_05591,SYN_060,Z059
ENT_05592,SYN_060,Z062
ENT_05593,SYN_060,Z062
ENT_05594,SYN_060,Z059
ENT_05595,SYN_060,Z059
ENT_05596,SYN_060,Z062
ENT_05597,SYN_060,Z059
ENT_05598,SYN_060,Z059
ENT_05599,SYN_060,Z059
ENT_05600,SYN_060,Z059
ENT_05601,SYN_060,Z059
ENT_05602,SYN_060,Z062
ENT_05603,SYN_060,Z059
ENT_05604,SYN_060,Z062
ENT_05605,SYN_060,Z059
ENT_05606,SYN_060,Z059
ENT_05607,SYN_060,Z062
ENT_05608,SYN_060,Z059
ENT_05609,SYN_060,Z062
ENT_05610,SYN_060,Z062
ENT_05611,SYN_060,Z059
ENT_05612,SYN_060,Z059
ENT_05613,SYN_060,Z062
ENT_05614,SYN_060,Z062
ENT_05615,SYN_060,Z059
ENT_05616,SYN_060,Z059
ENT_05617,SYN_060,Z059
ENT_05618,SYN_060,Z059
ENT_05619,SYN_060,Z062
ENT_05620,SYN_060,Z059
ENT_05621,SYN_060,Z062
ENT_05622,SYN_060,Z062
ENT_05623,SYN_060,Z062
ENT_05624,SYN_060,Z059
ENT_05625,SYN_060,Z059
ENT_05626,SYN_060,Z062
ENT_05627,SYN_060,Z062
ENT_05628,SYN_060,Z059
ENT_05629,SYN_060,Z062
ENT_05630,SYN_060,Z062
ENT_05631,SYN_060,Z059
ENT_05632,SYN_060,Z062
ENT_05633,SYN_060,Z059
ENT_05634,SYN_061,Z040
ENT_05635,SYN_061,Z041
ENT_05636,SYN_061,Z044
ENT_05637,SYN_061,Z041
ENT_05638,SYN_061,Z040
ENT_05639,SYN_061,Z044
ENT_05640,SYN_061,Z041
ENT_05641,SYN_061,Z040
ENT_05642,SYN_061,Z044
ENT_05643,SYN_061,Z044
ENT_05644,SYN_061,Z044
ENT_05645,SYN_061,Z040
ENT_05646,SYN_061,Z040
ENT_05647,SYN_061,Z040
ENT_05648,SYN_061,Z041
ENT_05649,SYN_061,Z040
ENT_05650,SYN_061,Z044
ENT_05651,SYN_061,Z044
ENT_05652,SYN_061,Z041
ENT_05653,SYN_061,Z040
ENT_05654,SYN_061,Z040
ENT_05655,SYN_061,Z041
ENT_05656,SYN_061,Z041
ENT_05657,SYN_061,Z040
ENT_05658,SYN_061,Z041
ENT_05659,SYN_061,Z040
ENT_05660,SYN_061,Z040
ENT_05661,SYN_061,Z040
ENT_05662,SYN_061,Z044
ENT_05663,SYN_061,Z041
ENT_05664,SYN_061,Z040
ENT_05665,SYN_061,Z040
ENT_05666,SYN_061,Z044
ENT_05667,SYN_061,Z044
ENT_05668,SYN_061,Z040
ENT_05669,SYN_061,Z044
ENT_05670,SYN_061,Z041
ENT_05671,SYN_061,Z040
ENT_05672,SYN_061,Z041
ENT_05673,SYN_061,Z044
ENT_05674,SYN_061,Z044
ENT_05675,SYN_061,Z044
ENT_05676,SYN_061,Z041
ENT_05677,SYN_061,Z044
ENT_05678,SYN_061,Z041
ENT_05679,SYN_061,Z044
ENT_05680,SYN_061,Z040
ENT_05681,SYN_061,Z040
ENT_05682,SYN_061,Z044
ENT_05683,SYN_061,Z041
ENT_05684,SYN_061,Z044
ENT_05685,SYN_061,Z044
ENT_05686,SYN_061,Z040
ENT_05687,SYN_061,Z041
ENT_05688,SYN_061,Z040
ENT_05689,SYN_061,Z041
ENT_05690,SYN_061,Z044
ENT_05691,SYN_061,Z044
ENT_05692,SYN_061,Z040
ENT_05693,SYN_061,Z040
ENT_05694,SYN_061,Z041
ENT_05695,SYN_061,Z040
ENT_05696,SYN_061,Z041
ENT_05697,SYN_061,Z040
ENT_05698,SYN_061,Z041
ENT_05699,SYN_061,Z044
ENT_05700,SYN_061,Z040
ENT_05701,SYN_061,Z044
ENT_05702,SYN_061,Z044
ENT_05703,SYN_061,Z040
ENT_05704,SYN_061,Z044
ENT_05705,SYN_061,Z041
ENT_05706,SYN_061,Z044
ENT_05707,SYN_061,Z040
ENT_05708,SYN_061,Z044
ENT_05709,SYN_061,Z041
ENT_05710,SYN_061,Z040
ENT_05711,SYN_061,Z040
ENT_05712,SYN_061,Z040
ENT_05713,SYN_061,Z040
ENT_05714,SYN_061,Z044
ENT_05715,SYN_061,Z044
ENT_05716,SYN_061,Z040
ENT_05717,SYN_061,Z041
ENT_05718,SYN_061,Z041
ENT_05719,SYN_061,Z041
ENT_05720,SYN_061,Z041
ENT_05721,SYN_061,Z041
ENT_05722,SYN_061,Z044
ENT_05723,SYN_061,Z041
ENT_05724,SYN_061,Z044
ENT_05725,SYN_061,Z040
ENT_05726,SYN_061,Z044
ENT_05727,SYN_061,Z041
ENT_05728,SYN_061,Z041
ENT_05729,SYN_061,Z040
ENT_05730,SYN_061,Z040
ENT_05731,SYN_061,Z041
ENT_05732,SYN_061,Z044
ENT_05733,SYN_061,Z044
ENT_05734,SYN_061,Z044
ENT_05735,SYN_061,Z044
ENT_05736,SYN_061,Z041
ENT_05737,SYN_061,Z041
ENT_05738,SYN_061,Z040
ENT_05739,SYN_061,Z044
ENT_05740,SYN_061,Z040
ENT_05741,SYN_061,Z044
ENT_05742,SYN_061,Z044
ENT_05743,SYN_061,Z044
ENT_05744,SYN_061,Z040
ENT_05745,SYN_061,Z044
ENT_05746,SYN_061,Z044
ENT_05747,SYN_061,Z040
ENT_05748,SYN_061,Z044
ENT_05749,SYN_061,Z044
ENT_05750,SYN_061,Z040
ENT_05751,SYN_061,Z041
ENT_05752,SYN_062,Z013
ENT_05753,SYN_062,Z013
ENT_05754,SYN_062,Z013
ENT_05755,SYN_062,Z013
ENT_05756,SYN_062,Z013
ENT_05757,SYN_062,Z013
ENT_05758,SYN_062,Z013
ENT_05759,SYN_062,Z013
ENT_05760,SYN_062,Z013
ENT_05761,SYN_062,Z013
ENT_05762,SYN_062,Z013
ENT_05763,SYN_062,Z013
ENT_05764,SYN_062,Z013
ENT_05765,SYN_062,Z013
ENT_05766,SYN_062,Z013
ENT_05767,SYN_062,Z013
ENT_05768,SYN_062,Z013
ENT_05769,SYN_062,Z013
ENT_05770,SYN_062,Z013
ENT_05771,SYN_062,Z013
ENT_05772,SYN_062,Z013
ENT_05773,SYN_062,Z013
ENT_05774,SYN_062,Z013
ENT_05775,SYN_062,Z013
ENT_05776,SYN_062,Z013
ENT_05777,SYN_062,Z013
ENT_05778,SYN_062,Z013
ENT_05779,SYN_062,Z013
ENT_05780,SYN_062,Z013
ENT_05781,SYN_062,Z013
ENT_05782,SYN_062,Z013
ENT_05783,SYN_062,Z013
ENT_05784,SYN_062,Z013
ENT_05785,SYN_062,Z013
ENT_05786,SYN_062,Z013
ENT_05787,SYN_062,Z013
ENT_05788,SYN_062,Z013
ENT_05789,SYN_062,Z013
ENT_05790,SYN_063,Z015
ENT_05791,SYN_063,Z015
ENT_05792,SYN_063,Z015
ENT_05793,SYN_063,Z015
ENT_05794,SYN_063,Z015
ENT_05795,SYN_063,Z015
ENT_05796,SYN_063,Z015
ENT_05797,SYN_063,Z015
ENT_05798,SYN_063,Z015
ENT_05799,SYN_063,Z015
ENT_05800,SYN_063,Z015
ENT_05801,SYN_063,Z015
ENT_05802,SYN_063,Z015
ENT_05803,SYN_063,Z015
ENT_05804,SYN_063,Z015
ENT_05805,SYN_063,Z015
ENT_05806,SYN_063,Z015
ENT_05807,SYN_063,Z015
ENT_05808,SYN_063,Z015
ENT_05809,SYN_063,Z015
ENT_05810,SYN_063,Z015
ENT_05811,SYN_063,Z015
ENT_05812,SYN_063,Z015
ENT_05813,SYN_063,Z015
ENT_05814,SYN_063,Z015
ENT_05815,SYN_063,Z015
ENT_05816,SYN_063,Z015
ENT_05817,SYN_063,Z015
ENT_05818,SYN_063,Z015
ENT_05819,SYN_063,Z015
ENT_05820,SYN_063,Z015
ENT_05821,SYN_063,Z015
ENT_05822,SYN_063,Z015
ENT_05823,SYN_063,Z015
ENT_05824,SYN_063,Z015
ENT_05825,SYN_063,Z015
ENT_05826,SYN_063,Z015
ENT_05827,SYN_063,Z015
ENT_05828,SYN_063,Z015
ENT_05829,SYN_063,Z015
ENT_05830,SYN_063,Z015
ENT_05831,SYN_063,Z015
ENT_05832,SYN_063,Z015
ENT_05833,SYN_063,Z015
ENT_05834,SYN_063,Z015
ENT_05835,SYN_063,Z015
ENT_05836,SYN_063,Z015
ENT_05837,SYN_063,Z015
ENT_05838,SYN_063,Z015
ENT_05839,SYN_063,Z015
ENT_05840,SYN_063,Z015
ENT_05841,SYN_063,Z015
ENT_05842,SYN_063,Z015
ENT_05843,SYN_063,Z015
ENT_05844,SYN_063,Z015
ENT_05845,SYN_063,Z015
ENT_05846,SYN_063,Z015
ENT_05847,SYN_063,Z015
ENT_05848,SYN_063,Z015
ENT_05849,SYN_063,Z015
ENT_05850,SYN_063,Z015
ENT_05851,SYN_063,Z015
ENT_05852,SYN_063,Z015
ENT_05853,SYN_063,Z015
ENT_05854,SYN_063,Z015
ENT_05855,SYN_063,Z015
ENT_05856,SYN_063,Z015
ENT_05857,SYN_063,Z015
ENT_05858,SYN_063,Z015
ENT_05859,SYN_063,Z015
ENT_05860,SYN_063,Z015
ENT_05861,SYN_063,Z015
ENT_05862,SYN_063,Z015
ENT_05863,SYN_063,Z015
ENT_05864,SYN_063,Z015
ENT_05865,SYN_063,Z015
ENT_05866,SYN_063,Z015
ENT_05867,SYN_063,Z015
ENT_05868,SYN_063,Z015
ENT_05869,SYN_063,Z015
ENT_05870,SYN_063,Z015
ENT_05871,SYN_063,Z015
ENT_05872,SYN_063,Z015
ENT_05873,SYN_063,Z015
ENT_05874,SYN_063,Z015
ENT_05875,SYN_063,Z015
ENT_05876,SYN_063,Z015
ENT_05877,SYN_063,Z015
ENT_05878,SYN_063,Z015
ENT_05879,SYN_063,Z015
ENT_05880,SYN_063,Z015
ENT_05881,SYN_064,Z004
ENT_05882,SYN_064,Z026
ENT_05883,SYN_064,Z026
ENT_05884,SYN_064,Z004
ENT_05885,SYN_064,Z026
ENT_05886,SYN_064,Z026
ENT_05887,SYN_064,Z004
ENT_05888,SYN_064,Z004
ENT_05889,SYN_064,Z004
ENT_05890,SYN_064,Z026
ENT_05891,SYN_064,Z004
ENT_05892,SYN_064,Z004
ENT_05893,SYN_064,Z026
ENT_05894,SYN_064,Z026
ENT_05895,SYN_064,Z004
ENT_05896,SYN_064,Z026
ENT_05897,SYN_064,Z004
ENT_05898,SYN_064,Z026
ENT_05899,SYN_064,Z004
ENT_05900,SYN_064,Z026
ENT_05901,SYN_064,Z026
ENT_05902,SYN_064,Z004
ENT_05903,SYN_064,Z026
ENT_05904,SYN_064,Z026
ENT_05905,SYN_064,Z004
ENT_05906,SYN_064,Z026
ENT_05907,SYN_064,Z026
ENT_05908,SYN_064,Z004
ENT_05909,SYN_064,Z004
ENT_05910,SYN_064,Z026
ENT_05911,SYN_064,Z026
ENT_05912,SYN_064,Z004
ENT_05913,SYN_064,Z004
ENT_05914,SYN_064,Z004
ENT_05915,SYN_064,Z026
ENT_05916,SYN_064,Z004
ENT_05917,SYN_064,Z026
ENT_05918,SYN_064,Z026
ENT_05919,SYN_064,Z004
ENT_05920,SYN_064,Z004
ENT_05921,SYN_064,Z004
ENT_05922,SYN_064,Z026
ENT_05923,SYN_065,Z016
ENT_05924,SYN_065,Z016
ENT_05925,SYN_065,Z015
ENT_05926,SYN_065,Z016
ENT_05927,SYN_065,Z016
ENT_05928,SYN_065,Z015
ENT_05929,SYN_065,Z015
ENT_05930,SYN_065,Z015
ENT_05931,SYN_065,Z016
ENT_05932,SYN_065,Z015
ENT_05933,SYN_065,Z016
ENT_05934,SYN_065,Z016
ENT_05935,SYN_065,Z016
ENT_05936,SYN_065,Z016
ENT_05937,SYN_065,Z016
ENT_05938,SYN_065,Z016
ENT_05939,SYN_065,Z015
ENT_05940,SYN_065,Z015
ENT_05941,SYN_065,Z016
ENT_05942,SYN_065,Z016
ENT_05943,SYN_065,Z015
ENT_05944,SYN_065,Z015
ENT_05945,SYN_065,Z015
ENT_05946,SYN_065,Z016
ENT_05947,SYN_065,Z016
ENT_05948,SYN_065,Z015
ENT_05949,SYN_065,Z016
ENT_05950,SYN_065,Z015
ENT_05951,SYN_065,Z015
ENT_05952,SYN_065,Z016
ENT_05953,SYN_065,Z015
ENT_05954,SYN_065,Z016
ENT_05955,SYN_065,Z015
ENT_05956,SYN_065,Z016
ENT_05957,SYN_065,Z015
ENT_05958,SYN_065,Z015
ENT_05959,SYN_065,Z015
ENT_05960,SYN_065,Z015
ENT_05961,SYN_065,Z015
ENT_05962,SYN_065,Z016
ENT_05963,SYN_065,Z015
ENT_05964,SYN_065,Z016
ENT_05965,SYN_065,Z016
ENT_05966,SYN_065,Z015
ENT_05967,SYN_065,Z016
ENT_05968,SYN_065,Z015
ENT_05969,SYN_065,Z015
ENT_05970,SYN_065,Z015
ENT_05971,SYN_065,Z016
ENT_05972,SYN_065,Z016
ENT_05973,SYN_065,Z016
ENT_05974,SYN_065,Z015
ENT_05975,SYN_065,Z015
ENT_05976,SYN_065,Z016
ENT_05977,SYN_065,Z015
ENT_05978,SYN_065,Z015
ENT_05979,SYN_065,Z016
ENT_05980,SYN_065,Z015
ENT_05981,SYN_065,Z015
ENT_05982,SYN_065,Z015
ENT_05983,SYN_065,Z015
ENT_05984,SYN_065,Z016
ENT_05985,SYN_065,Z016
ENT_05986,SYN_065,Z015
ENT_05987,SYN_065,Z016
ENT_05988,SYN_065,Z016
ENT_05989,SYN_065,Z015
ENT_05990,SYN_065,Z016
ENT_05991,SYN_065,Z016
ENT_05992,SYN_065,Z015
ENT_05993,SYN_065,Z015
ENT_05994,SYN_065,Z015
ENT_05995,SYN_065,Z015
ENT_05996,SYN_065,Z015
ENT_05997,SYN_065,Z016
ENT_05998,SYN_065,Z016
ENT_05999,SYN_065,Z015
ENT_06000,SYN_065,Z015
ENT_06001,SYN_065,Z016
ENT_06002,SYN_065,Z015
ENT_06003,SYN_065,Z015
ENT_06004,SYN_066,Z029
ENT_06005,SYN_066,Z029
ENT_06006,SYN_066,Z044
ENT_06007,SYN_066,Z043
ENT_06008,SYN_066,Z043
ENT_06009,SYN_066,Z044
ENT_06010,SYN_066,Z043
ENT_06011,SYN_066,Z029
ENT_06012,SYN_066,Z044
ENT_06013,SYN_066,Z044
ENT_06014,SYN_066,Z043
ENT_06015,SYN_066,Z043
ENT_06016,SYN_066,Z029
ENT_06017,SYN_066,Z044
ENT_06018,SYN_066,Z043
ENT_06019,SYN_066,Z043
ENT_06020,SYN_066,Z043
ENT_06021,SYN_066,Z043
ENT_06022,SYN_066,Z043
ENT_06023,SYN_066,Z043
ENT_06024,SYN_066,Z043
ENT_06025,SYN_066,Z043
ENT_06026,SYN_066,Z044
ENT_06027,SYN_066,Z044
ENT_06028,SYN_066,Z029
ENT_06029,SYN_066,Z043
ENT_06030,SYN_066,Z044
ENT_06031,SYN_066,Z043
ENT_06032,SYN_066,Z029
ENT_06033,SYN_066,Z029
ENT_06034,SYN_066,Z029
ENT_06035,SYN_066,Z043
ENT_06036,SYN_066,Z043
ENT_06037,SYN_066,Z044
ENT_06038,SYN_066,Z043
ENT_06039,SYN_066,Z043
ENT_06040,SYN_066,Z044
ENT_06041,SYN_066,Z029
ENT_06042,SYN_066,Z043
ENT_06043,SYN_066,Z029
ENT_06044,SYN_066,Z043
ENT_06045,SYN_066,Z044
ENT_06046,SYN_066,Z043
ENT_06047,SYN_066,Z044
ENT_06048,SYN_066,Z044
ENT_06049,SYN_066,Z043
ENT_06050,SYN_066,Z044
ENT_06051,SYN_066,Z029
ENT_06052,SYN_066,Z029
ENT_06053,SYN_066,Z029
ENT_06054,SYN_066,Z029
ENT_06055,SYN_066,Z029
ENT_06056,SYN_066,Z029
ENT_06057,SYN_066,Z043
ENT_06058,SYN_066,Z029
ENT_06059,SYN_066,Z029
ENT_06060,SYN_066,Z044
ENT_06061,SYN_067,Z002
ENT_06062,SYN_067,Z002
ENT_06063,SYN_067,Z002
ENT_06064,SYN_067,Z002
ENT_06065,SYN_067,Z054
ENT_06066,SYN_067,Z021
ENT_06067,SYN_067,Z021
ENT_06068,SYN_067,Z021
ENT_06069,SYN_067,Z054
ENT_06070,SYN_067,Z021
ENT_06071,SYN_067,Z021
ENT_06072,SYN_067,Z002
ENT_06073,SYN_067,Z054
ENT_06074,SYN_067,Z002
ENT_06075,SYN_067,Z021
ENT_06076,SYN_067,Z002
ENT_06077,SYN_067,Z054
ENT_06078,SYN_067,Z002
ENT_06079,SYN_067,Z002
ENT_06080,SYN_067,Z002
ENT_06081,SYN_067,Z002
ENT_06082,SYN_067,Z021
ENT_06083,SYN_067,Z021
ENT_06084,SYN_067,Z054
ENT_06085,SYN_067,Z054
ENT_06086,SYN_067,Z002
ENT_06087,SYN_067,Z054
ENT_06088,SYN_067,Z021
ENT_06089,SYN_067,Z054
ENT_06090,SYN_067,Z002
ENT_06091,SYN_067,Z021
ENT_06092,SYN_067,Z002
ENT_06093,SYN_067,Z054
ENT_06094,SYN_067,Z002
ENT_06095,SYN_067,Z021
ENT_06096,SYN_067,Z021
ENT_06097,SYN_067,Z021
ENT_06098,SYN_067,Z002
ENT_06099,SYN_067,Z002
ENT_06100,SYN_067,Z021
ENT_06101,SYN_067,Z054
ENT_06102,SYN_067,Z021
ENT_06103,SYN_067,Z054
ENT_06104,SYN_067,Z021
ENT_06105,SYN_067,Z002
ENT_06106,SYN_067,Z021
ENT_06107,SYN_067,Z054
ENT_06108,SYN_067,Z021
ENT_06109,SYN_067,Z054
ENT_06110,SYN_067,Z054
ENT_06111,SYN_067,Z054
ENT_06112,SYN_067,Z021
ENT_06113,SYN_067,Z002
ENT_06114,SYN_067,Z021
ENT_06115,SYN_067,Z002
ENT_06116,SYN_067,Z002
ENT_06117,SYN_067,Z054
ENT_06118,SYN_067,Z054
ENT_06119,SYN_067,Z054
ENT_06120,SYN_067,Z002
ENT_06121,SYN_067,Z021
ENT_06122,SYN_067,Z002
ENT_06123,SYN_067,Z002
ENT_06124,SYN_067,Z054
ENT_06125,SYN_067,Z002
ENT_06126,SYN_067,Z002
ENT_06127,SYN_067,Z054
ENT_06128,SYN_067,Z021
ENT_06129,SYN_067,Z002
ENT_06130,SYN_067,Z002
ENT_06131,SYN_067,Z054
ENT_06132,SYN_067,Z002
ENT_06133,SYN_067,Z054
ENT_06134,SYN_067,Z021
ENT_06135,SYN_067,Z002
ENT_06136,SYN_067,Z002
ENT_06137,SYN_067,Z054
ENT_06138,SYN_067,Z021
ENT_06139,SYN_067,Z002
ENT_06140,SYN_067,Z002
ENT_06141,SYN_067,Z054
ENT_06142,SYN_067,Z002
ENT_06143,SYN_067,Z021
ENT_06144,SYN_067,Z002
ENT_06145,SYN_067,Z002
ENT_06146,SYN_067,Z002
ENT_06147,SYN_067,Z054
ENT_06148,SYN_067,Z002
ENT_06149,SYN_067,Z021
ENT_06150,SYN_067,Z054
ENT_06151,SYN_067,Z021
ENT_06152,SYN_067,Z002
ENT_06153,SYN_067,Z002
ENT_06154,SYN_067,Z021
ENT_06155,SYN_067,Z054
ENT_06156,SYN_067,Z002
ENT_06157,SYN_067,Z002
ENT_06158,SYN_067,Z021
ENT_06159,SYN_067,Z002
ENT_06160,SYN_067,Z021
ENT_06161,SYN_067,Z021
ENT_06162,SYN_067,Z021
ENT_06163,SYN_067,Z021
ENT_06164,SYN_067,Z021
ENT_06165,SYN_067,Z002
ENT_06166,SYN_067,Z002
ENT_06167,SYN_067,Z021
ENT_06168,SYN_067,Z054
ENT_06169,SYN_067,Z002
ENT_06170,SYN_067,Z021
ENT_06171,SYN_067,Z021
ENT_06172,SYN_067,Z054
ENT_06173,SYN_067,Z021
ENT_06174,SYN_067,Z054
ENT_06175,SYN_067,Z054
ENT_06176,SYN_067,Z021
ENT_06177,SYN_067,Z002
ENT_06178,SYN_067,Z021
ENT_06179,SYN_067,Z002
ENT_06180,SYN_067,Z021
ENT_06181,SYN_067,Z054
ENT_06182,SYN_067,Z002
ENT_06183,SYN_067,Z054
ENT_06184,SYN_067,Z054
ENT_06185,SYN_067,Z002
ENT_06186,SYN_067,Z054
ENT_06187,SYN_067,Z021
ENT_06188,SYN_067,Z054
ENT_06189,SYN_067,Z002
ENT_06190,SYN_067,Z002
ENT_06191,SYN_067,Z021
ENT_06192,SYN_067,Z002
ENT_06193,SYN_067,Z002
ENT_06194,SYN_067,Z021
ENT_06195,SYN_067,Z054
ENT_06196,SYN_067,Z021
ENT_06197,SYN_067,Z054
ENT_06198,SYN_068,Z015
ENT_06199,SYN_068,Z016
ENT_06200,SYN_068,Z015
ENT_06201,SYN_068,Z015
ENT_06202,SYN_068,Z015
ENT_06203,SYN_068,Z015
ENT_06204,SYN_068,Z016
ENT_06205,SYN_068,Z016
ENT_06206,SYN_068,Z016
ENT_06207,SYN_068,Z015
ENT_06208,SYN_068,Z015
ENT_06209,SYN_068,Z015
ENT_06210,SYN_068,Z016
ENT_06211,SYN_068,Z015
ENT_06212,SYN_068,Z015
ENT_06213,SYN_068,Z016
ENT_06214,SYN_068,Z016
ENT_06215,SYN_068,Z015
ENT_06216,SYN_068,Z015
ENT_06217,SYN_068,Z016
ENT_06218,SYN_068,Z016
ENT_06219,SYN_068,Z015
ENT_06220,SYN_068,Z016
ENT_06221,SYN_068,Z015
ENT_06222,SYN_068,Z016
ENT_06223,SYN_068,Z016
ENT_06224,SYN_068,Z016
ENT_06225,SYN_068,Z016
ENT_06226,SYN_068,Z016
ENT_06227,SYN_068,Z016
ENT_06228,SYN_068,Z015
ENT_06229,SYN_068,Z015
ENT_06230,SYN_068,Z016
ENT_06231,SYN_068,Z016
ENT_06232,SYN_068,Z015
ENT_06233,SYN_068,Z015
ENT_06234,SYN_069,Z015
ENT_06235,SYN_069,Z015
ENT_06236,SYN_069,Z015
ENT_06237,SYN_069,Z015
ENT_06238,SYN_069,Z016
ENT_06239,SYN_069,Z015
ENT_06240,SYN_069,Z016
ENT_06241,SYN_069,Z015
ENT_06242,SYN_069,Z016
ENT_06243,SYN_069,Z016
ENT_06244,SYN_069,Z016
ENT_06245,SYN_069,Z016
ENT_06246,SYN_069,Z015
ENT_06247,SYN_069,Z016
ENT_06248,SYN_069,Z015
ENT_06249,SYN_069,Z016
ENT_06250,SYN_069,Z016
ENT_06251,SYN_069,Z016
ENT_06252,SYN_069,Z016
ENT_06253,SYN_069,Z016
ENT_06254,SYN_069,Z015
ENT_06255,SYN_069,Z015
ENT_06256,SYN_069,Z016
ENT_06257,SYN_069,Z016
ENT_06258,SYN_069,Z015
ENT_06259,SYN_069,Z016
ENT_06260,SYN_069,Z015
ENT_06261,SYN_069,Z016
ENT_06262,SYN_069,Z016
ENT_06263,SYN_069,Z016
ENT_06264,SYN_069,Z016
ENT_06265,SYN_069,Z016
ENT_06266,SYN_069,Z016
ENT_06267,SYN_069,Z016
ENT_06268,SYN_069,Z016
ENT_06269,SYN_069,Z016
