complaint_id,actual_zone_id,actual_time,atm_id,recovered
CYB-2026-10715,Z003,2026-09-06T16:23:00,ATM-Z003-06,True
CYB-2026-10716,Z008,2026-09-15T10:40:00,ATM-Z008-03,False
CYB-2026-10717,Z003,2026-09-27T16:03:00,ATM-Z003-04,False
CYB-2026-10718,Z000,2026-09-24T19:16:00,ATM-Z000-01,True
CYB-2026-10719,Z001,2026-09-08T12:09:00,ATM-Z001-05,True
CYB-2026-10720,Z012,2026-09-21T01:19:00,ATM-Z012-02,True
CYB-2026-10721,Z016,2026-09-06T04:13:00,ATM-Z016-02,True
CYB-2026-10722,Z000,2026-09-05T09:02:00,ATM-Z000-02,True
CYB-2026-10723,Z001,2026-09-12T10:14:00,ATM-Z001-04,True
CYB-2026-10724,Z013,2026-09-18T22:04:00,ATM-Z013-01,True
CYB-2026-10725,Z000,2026-09-27T23:08:00,ATM-Z000-01,True
CYB-2026-10726,Z006,2026-09-24T00:54:00,ATM-Z006-04,False
CYB-2026-10727,Z007,2026-09-09T13:21:00,ATM-Z007-06,True
CYB-2026-10728,Z003,2026-09-15T01:42:00,ATM-Z003-01,True
CYB-2026-10729,Z015,2026-09-25T11:18:00,ATM-Z015-01,True
CYB-2026-10730,Z008,2026-09-18T00:18:00,ATM-Z008-01,True
CYB-2026-10731,Z003,2026-09-25T10:32:00,ATM-Z003-04,True
CYB-2026-10732,Z004,2026-09-25T02:36:00,ATM-Z004-06,True
CYB-2026-10733,Z007,2026-09-19T14:53:00,ATM-Z007-02,True
CYB-2026-10734,Z015,2026-09-13T19:34:00,ATM-Z015-02,False
CYB-2026-10735,Z001,2026-09-16T01:12:00,ATM-Z001-03,True
CYB-2026-10736,Z008,2026-09-21T15:38:00,ATM-Z008-04,False
CYB-2026-10737,Z012,2026-09-27T21:24:00,ATM-Z012-04,True
CYB-2026-10738,Z001,2026-09-05T16:48:00,ATM-Z001-04,True
CYB-2026-10739,Z006,2026-09-20T08:32:00,ATM-Z006-02,True
CYB-2026-10740,Z004,2026-09-19T11:47:00,ATM-Z004-02,True
CYB-2026-10741,Z013,2026-09-04T23:06:00,ATM-Z013-05,True
CYB-2026-10742,Z006,2026-09-22T03:30:00,ATM-Z006-04,False
CYB-2026-10743,Z013,2026-09-21T11:07:00,ATM-Z013-06,False
CYB-2026-10744,Z005,2026-09-19T19:11:00,ATM-Z005-06,False
CYB-2026-10745,Z015,2026-09-04T01:22:00,ATM-Z015-02,True
CYB-2026-10746,Z015,2026-09-10T21:01:00,ATM-Z015-05,False
CYB-2026-10747,Z002,2026-09-07T15:51:00,ATM-Z002-06,False
CYB-2026-10748,Z000,2026-09-07T03:01:00,ATM-Z000-06,True
CYB-2026-10749,Z013,2026-09-19T18:10:00,ATM-Z013-03,True
CYB-2026-10750,Z008,2026-09-30T19:22:00,ATM-Z008-03,True
CYB-2026-10751,Z010,2026-09-30T08:16:00,ATM-Z010-01,False
CYB-2026-10752,Z013,2026-09-25T18:04:00,ATM-Z013-06,True
CYB-2026-10753,Z004,2026-09-03T02:36:00,ATM-Z004-03,True
CYB-2026-10754,Z000,2026-09-10T04:56:00,ATM-Z000-05,True
CYB-2026-10755,Z009,2026-09-22T01:25:00,ATM-Z009-02,True
CYB-2026-10756,Z000,2026-09-26T19:47:00,ATM-Z000-06,True
CYB-2026-10757,Z008,2026-09-16T21:07:00,ATM-Z008-06,True
CYB-2026-10758,Z019,2026-09-10T20:03:00,ATM-Z019-05,True
CYB-2026-10759,Z001,2026-09-28T08:46:00,ATM-Z001-03,True
CYB-2026-10760,Z008,2026-09-21T18:59:00,ATM-Z008-04,True
CYB-2026-10761,Z001,2026-09-26T18:01:00,ATM-Z001-06,True
CYB-2026-10762,Z003,2026-09-23T10:33:00,ATM-Z003-06,False
CYB-2026-10763,Z001,2026-09-20T02:25:00,ATM-Z001-02,True
CYB-2026-10764,Z002,2026-09-15T13:30:00,ATM-Z002-06,False
CYB-2026-10765,Z012,2026-09-02T08:26:00,ATM-Z012-03,True
CYB-2026-10766,Z014,2026-09-14T04:41:00,ATM-Z014-06,True
CYB-2026-10767,Z005,2026-09-30T18:42:00,ATM-Z005-05,True
CYB-2026-10768,Z000,2026-09-10T08:53:00,ATM-Z000-02,True
CYB-2026-10769,Z007,2026-09-16T03:56:00,ATM-Z007-01,False
CYB-2026-10770,Z007,2026-09-06T21:37:00,ATM-Z007-05,True
CYB-2026-10771,Z001,2026-09-24T18:30:00,ATM-Z001-02,True
CYB-2026-10772,Z012,2026-09-17T15:32:00,ATM-Z012-06,True
CYB-2026-10773,Z000,2026-09-05T02:40:00,ATM-Z000-01,False
CYB-2026-10774,Z005,2026-09-07T16:34:00,ATM-Z005-02,True
CYB-2026-10775,Z001,2026-09-09T12:51:00,ATM-Z001-01,True
CYB-2026-10776,Z009,2026-09-02T15:57:00,ATM-Z009-02,True
CYB-2026-10777,Z003,2026-09-01T07:27:00,ATM-Z003-06,True
CYB-2026-10778,Z012,2026-09-10T05:23:00,ATM-Z012-03,True
CYB-2026-10779,Z007,2026-09-28T04:31:00,ATM-Z007-02,True
CYB-2026-10780,Z005,2026-09-08T16:10:00,ATM-Z005-03,True
CYB-2026-10781,Z003,2026-09-13T23:46:00,ATM-Z003-05,False
CYB-2026-10782,Z002,2026-09-20T17:37:00,ATM-Z002-04,True
CYB-2026-10783,Z010,2026-09-10T04:09:00,ATM-Z010-05,True
CYB-2026-10784,Z004,2026-09-17T19:32:00,ATM-Z004-04,True
CYB-2026-10785,Z009,2026-09-03T12:45:00,ATM-Z009-04,True
CYB-2026-10786,Z005,2026-09-19T02:29:00,ATM-Z005-03,False
CYB-2026-10787,Z003,2026-09-24T23:24:00,ATM-Z003-01,True
CYB-2026-10788,Z015,2026-09-21T23:20:00,ATM-Z015-05,False
CYB-2026-10789,Z008,2026-09-28T18:05:00,ATM-Z008-03,True
CYB-2026-10790,Z009,2026-09-20T09:11:00,ATM-Z009-05,True
CYB-2026-10791,Z001,2026-09-05T18:21:00,ATM-Z001-04,True
CYB-2026-10792,Z012,2026-09-25T01:41:00,ATM-Z012-03,True
CYB-2026-10793,Z000,2026-09-16T22:25:00,ATM-Z000-05,True
CYB-2026-10794,Z001,2026-09-19T12:55:00,ATM-Z001-06,True
CYB-2026-10795,Z012,2026-09-23T21:36:00,ATM-Z012-02,True
CYB-2026-10796,Z000,2026-09-09T22:13:00,ATM-Z000-02,True
CYB-2026-10797,Z007,2026-09-17T09:01:00,ATM-Z007-06,True
CYB-2026-10798,Z002,2026-09-23T18:21:00,ATM-Z002-05,True
CYB-2026-10799,Z007,2026-09-20T04:58:00,ATM-Z007-03,False
CYB-2026-10800,Z000,2026-09-07T09:54:00,ATM-Z000-02,True
CYB-2026-10801,Z000,2026-09-30T15:08:00,ATM-Z000-05,True
CYB-2026-10802,Z005,2026-09-03T21:08:00,ATM-Z005-04,True
CYB-2026-10803,Z019,2026-09-19T08:06:00,ATM-Z019-05,False
CYB-2026-10804,Z000,2026-09-29T05:18:00,ATM-Z000-03,False
CYB-2026-10805,Z007,2026-09-27T10:14:00,ATM-Z007-02,False
CYB-2026-10806,Z000,2026-09-30T01:41:00,ATM-Z000-05,False
CYB-2026-10807,Z003,2026-09-18T20:19:00,ATM-Z003-04,False
CYB-2026-10808,Z002,2026-09-25T18:19:00,ATM-Z002-04,True
CYB-2026-10809,Z003,2026-09-26T11:49:00,ATM-Z003-01,True
CYB-2026-10810,Z007,2026-09-28T05:00:00,ATM-Z007-03,True
CYB-2026-10811,Z015,2026-09-19T16:35:00,ATM-Z015-01,False
CYB-2026-10812,Z000,2026-09-15T06:28:00,ATM-Z000-05,True
CYB-2026-10813,Z010,2026-09-18T03:38:00,ATM-Z010-02,True
CYB-2026-10814,Z010,2026-09-01T23:15:00,ATM-Z010-04,True
CYB-2026-10815,Z002,2026-09-19T15:47:00,ATM-Z002-04,False
CYB-2026-10816,Z005,2026-09-23T11:48:00,ATM-Z005-01,False
CYB-2026-10817,Z008,2026-09-04T07:47:00,ATM-Z008-04,True
CYB-2026-10818,Z006,2026-09-05T04:38:00,ATM-Z006-06,True
CYB-2026-10819,Z004,2026-09-21T02:52:00,ATM-Z004-05,False
CYB-2026-10820,Z006,2026-09-16T20:25:00,ATM-Z006-01,True
CYB-2026-10821,Z000,2026-09-12T11:30:00,ATM-Z000-05,False
CYB-2026-10822,Z000,2026-09-08T23:41:00,ATM-Z000-04,True
CYB-2026-10823,Z003,2026-09-11T11:58:00,ATM-Z003-06,True
CYB-2026-10824,Z011,2026-09-17T00:43:00,ATM-Z011-03,False
CYB-2026-10825,Z015,2026-09-20T00:33:00,ATM-Z015-03,True
CYB-2026-10826,Z017,2026-09-07T09:27:00,ATM-Z017-06,True
CYB-2026-10827,Z015,2026-09-07T17:58:00,ATM-Z015-06,True
CYB-2026-10828,Z006,2026-09-30T11:36:00,ATM-Z006-05,True
CYB-2026-10829,Z001,2026-09-02T20:47:00,ATM-Z001-02,True
CYB-2026-10830,Z004,2026-09-17T19:03:00,ATM-Z004-01,True
CYB-2026-10831,Z003,2026-09-19T22:43:00,ATM-Z003-04,True
CYB-2026-10832,Z007,2026-09-09T02:10:00,ATM-Z007-04,True
CYB-2026-10833,Z003,2026-09-10T05:55:00,ATM-Z003-03,False
CYB-2026-10834,Z008,2026-09-24T23:18:00,ATM-Z008-02,True
CYB-2026-10835,Z012,2026-09-01T18:48:00,ATM-Z012-04,True
CYB-2026-10836,Z003,2026-09-07T08:49:00,ATM-Z003-02,True
CYB-2026-10837,Z006,2026-09-05T06:09:00,ATM-Z006-05,False
CYB-2026-10838,Z000,2026-09-07T13:31:00,ATM-Z000-06,False
CYB-2026-10839,Z003,2026-09-29T18:49:00,ATM-Z003-05,True
CYB-2026-10840,Z004,2026-09-06T22:47:00,ATM-Z004-02,True
CYB-2026-10841,Z008,2026-09-12T08:56:00,ATM-Z008-05,True
CYB-2026-10842,Z001,2026-09-27T04:35:00,ATM-Z001-02,False
CYB-2026-10843,Z009,2026-09-19T23:09:00,ATM-Z009-04,True
CYB-2026-10844,Z015,2026-09-09T03:31:00,ATM-Z015-03,True
CYB-2026-10845,Z013,2026-09-13T22:10:00,ATM-Z013-01,False
CYB-2026-10846,Z009,2026-09-22T23:37:00,ATM-Z009-05,False
CYB-2026-10847,Z009,2026-09-16T21:07:00,ATM-Z009-05,True
CYB-2026-10848,Z007,2026-09-10T02:55:00,ATM-Z007-04,True
CYB-2026-10849,Z008,2026-09-24T13:46:00,ATM-Z008-01,True
CYB-2026-10850,Z006,2026-09-30T03:39:00,ATM-Z006-05,False
CYB-2026-10851,Z000,2026-09-04T00:57:00,ATM-Z000-01,False
CYB-2026-10852,Z001,2026-09-20T10:47:00,ATM-Z001-04,False
CYB-2026-10853,Z001,2026-09-28T21:10:00,ATM-Z001-03,False
CYB-2026-10854,Z001,2026-09-18T08:17:00,ATM-Z001-05,False
CYB-2026-10855,Z007,2026-09-07T06:16:00,ATM-Z007-03,True
CYB-2026-10856,Z007,2026-09-16T22:15:00,ATM-Z007-02,False
CYB-2026-10857,Z000,2026-09-26T15:25:00,ATM-Z000-03,True
CYB-2026-10858,Z000,2026-09-19T06:59:00,ATM-Z000-04,False
CYB-2026-10859,Z019,2026-09-04T22:15:00,ATM-Z019-05,True
CYB-2026-10860,Z007,2026-09-08T13:44:00,ATM-Z007-01,True
CYB-2026-10861,Z005,2026-09-10T09:47:00,ATM-Z005-02,True
CYB-2026-10862,Z005,2026-09-18T22:51:00,ATM-Z005-05,False
CYB-2026-10863,Z002,2026-09-02T16:51:00,ATM-Z002-02,True
CYB-2026-10864,Z000,2026-09-18T05:31:00,ATM-Z000-04,False
CYB-2026-10865,Z003,2026-09-05T04:30:00,ATM-Z003-04,True
CYB-2026-10866,Z007,2026-09-20T03:16:00,ATM-Z007-04,True
CYB-2026-10867,Z001,2026-09-03T06:45:00,ATM-Z001-03,True
CYB-2026-10868,Z009,2026-09-26T10:36:00,ATM-Z009-01,True
CYB-2026-10869,Z018,2026-09-16T10:37:00,ATM-Z018-06,True
CYB-2026-10870,Z008,2026-09-06T10:52:00,ATM-Z008-01,True
CYB-2026-10871,Z002,2026-09-26T08:00:00,ATM-Z002-02,True
CYB-2026-10872,Z008,2026-09-10T21:21:00,ATM-Z008-01,True
CYB-2026-10873,Z002,2026-09-16T22:56:00,ATM-Z002-04,True
CYB-2026-10874,Z008,2026-09-25T20:20:00,ATM-Z008-02,True
CYB-2026-10875,Z001,2026-09-29T23:56:00,ATM-Z001-06,False
CYB-2026-10876,Z001,2026-09-02T13:38:00,ATM-Z001-06,True
CYB-2026-10877,Z009,2026-09-27T22:39:00,ATM-Z009-04,True
CYB-2026-10878,Z000,2026-09-09T07:38:00,ATM-Z000-05,False
CYB-2026-10879,Z015,2026-09-18T01:17:00,ATM-Z015-04,True
CYB-2026-10880,Z006,2026-09-07T13:01:00,ATM-Z006-05,True
CYB-2026-10881,Z010,2026-09-03T02:38:00,ATM-Z010-01,False
CYB-2026-10882,Z006,2026-09-13T09:26:00,ATM-Z006-04,True
CYB-2026-10883,Z002,2026-09-09T02:55:00,ATM-Z002-01,True
CYB-2026-10884,Z005,2026-09-29T19:43:00,ATM-Z005-06,True
CYB-2026-10885,Z007,2026-09-21T20:57:00,ATM-Z007-01,True
CYB-2026-10886,Z013,2026-09-05T03:37:00,ATM-Z013-03,True
CYB-2026-10887,Z019,2026-09-24T14:19:00,ATM-Z019-03,True
CYB-2026-10888,Z008,2026-09-12T06:48:00,ATM-Z008-03,False
CYB-2026-10889,Z008,2026-09-27T19:34:00,ATM-Z008-02,True
CYB-2026-10890,Z012,2026-09-13T14:34:00,ATM-Z012-02,True
CYB-2026-10891,Z002,2026-09-23T19:38:00,ATM-Z002-03,False
CYB-2026-10892,Z010,2026-09-13T12:07:00,ATM-Z010-05,True
CYB-2026-10893,Z002,2026-09-26T13:44:00,ATM-Z002-05,True
CYB-2026-10894,Z008,2026-09-23T11:55:00,ATM-Z008-05,True
CYB-2026-10895,Z012,2026-09-11T00:20:00,ATM-Z012-03,False
CYB-2026-10896,Z005,2026-09-23T15:38:00,ATM-Z005-02,True
CYB-2026-10897,Z005,2026-09-11T05:42:00,ATM-Z005-01,True
CYB-2026-10898,Z016,2026-09-17T17:55:00,ATM-Z016-02,True
CYB-2026-10899,Z008,2026-09-17T21:31:00,ATM-Z008-02,False
CYB-2026-10900,Z015,2026-09-13T23:37:00,ATM-Z015-02,False
CYB-2026-10901,Z006,2026-09-28T17:25:00,ATM-Z006-02,True
CYB-2026-10902,Z005,2026-09-12T11:32:00,ATM-Z005-02,True
CYB-2026-10903,Z006,2026-09-29T00:04:00,ATM-Z006-03,True
CYB-2026-10904,Z015,2026-09-19T06:51:00,ATM-Z015-02,False
CYB-2026-10905,Z008,2026-09-14T21:57:00,ATM-Z008-02,False
CYB-2026-10906,Z003,2026-09-21T06:24:00,ATM-Z003-01,True
CYB-2026-10907,Z008,2026-10-01T01:44:00,ATM-Z008-05,True
CYB-2026-10908,Z008,2026-09-19T16:19:00,ATM-Z008-05,True
CYB-2026-10909,Z010,2026-09-24T07:38:00,ATM-Z010-04,False
CYB-2026-10910,Z004,2026-09-03T04:17:00,ATM-Z004-01,True
CYB-2026-10911,Z006,2026-09-03T00:22:00,ATM-Z006-05,True
CYB-2026-10912,Z008,2026-09-22T16:55:00,ATM-Z008-04,True
CYB-2026-10913,Z007,2026-09-03T15:34:00,ATM-Z007-05,True
CYB-2026-10914,Z000,2026-09-19T11:33:00,ATM-Z000-04,False
CYB-2026-10915,Z007,2026-09-02T16:23:00,ATM-Z007-05,True
CYB-2026-10916,Z003,2026-09-08T13:34:00,ATM-Z003-06,True
CYB-2026-10917,Z005,2026-09-17T12:23:00,ATM-Z005-05,False
CYB-2026-10918,Z004,2026-09-09T00:27:00,ATM-Z004-02,True
CYB-2026-10919,Z005,2026-09-24T16:54:00,ATM-Z005-04,True
CYB-2026-10920,Z013,2026-09-15T04:54:00,ATM-Z013-01,False
CYB-2026-10921,Z002,2026-09-07T23:42:00,ATM-Z002-04,True
CYB-2026-10922,Z002,2026-09-30T14:02:00,ATM-Z002-01,True
CYB-2026-10923,Z003,2026-09-19T01:53:00,ATM-Z003-01,True
CYB-2026-10924,Z008,2026-09-08T02:27:00,ATM-Z008-03,False
CYB-2026-10925,Z008,2026-09-24T02:36:00,ATM-Z008-06,True
CYB-2026-10926,Z008,2026-09-25T23:44:00,ATM-Z008-01,True
CYB-2026-10927,Z001,2026-09-27T15:19:00,ATM-Z001-03,True
CYB-2026-10928,Z013,2026-09-20T06:18:00,ATM-Z013-02,True
CYB-2026-10929,Z015,2026-09-26T21:10:00,ATM-Z015-02,True
CYB-2026-10930,Z009,2026-09-15T12:12:00,ATM-Z009-03,True
CYB-2026-10931,Z008,2026-09-05T12:21:00,ATM-Z008-04,True
CYB-2026-10932,Z007,2026-09-06T02:11:00,ATM-Z007-04,True
CYB-2026-10933,Z005,2026-09-18T01:14:00,ATM-Z005-03,True
CYB-2026-10934,Z003,2026-09-15T15:08:00,ATM-Z003-05,True
CYB-2026-10935,Z009,2026-09-06T18:37:00,ATM-Z009-03,True
CYB-2026-10936,Z001,2026-09-25T10:54:00,ATM-Z001-05,True
CYB-2026-10937,Z017,2026-09-06T13:32:00,ATM-Z017-05,False
CYB-2026-10938,Z012,2026-10-01T04:54:00,ATM-Z012-01,False
CYB-2026-10939,Z012,2026-09-01T10:51:00,ATM-Z012-05,True
CYB-2026-10940,Z004,2026-09-05T00:02:00,ATM-Z004-06,True
CYB-2026-10941,Z005,2026-09-24T11:22:00,ATM-Z005-04,True
CYB-2026-10942,Z009,2026-09-20T19:57:00,ATM-Z009-05,True
CYB-2026-10943,Z000,2026-09-20T09:37:00,ATM-Z000-06,False
CYB-2026-10944,Z004,2026-09-03T09:32:00,ATM-Z004-01,True
CYB-2026-10945,Z015,2026-09-07T21:47:00,ATM-Z015-06,False
CYB-2026-10946,Z007,2026-09-13T18:15:00,ATM-Z007-03,False
CYB-2026-10947,Z015,2026-09-01T23:06:00,ATM-Z015-03,False
CYB-2026-10948,Z004,2026-09-21T05:35:00,ATM-Z004-03,True
CYB-2026-10949,Z009,2026-10-01T07:19:00,ATM-Z009-01,True
CYB-2026-10950,Z010,2026-09-06T05:37:00,ATM-Z010-03,True
CYB-2026-10951,Z005,2026-09-25T12:26:00,ATM-Z005-04,True
CYB-2026-10952,Z005,2026-09-04T13:31:00,ATM-Z005-03,True
CYB-2026-10953,Z008,2026-09-10T19:50:00,ATM-Z008-02,True
CYB-2026-10954,Z005,2026-09-01T13:17:00,ATM-Z005-04,True
CYB-2026-10955,Z005,2026-09-02T12:01:00,ATM-Z005-02,False
CYB-2026-10956,Z007,2026-09-04T02:48:00,ATM-Z007-01,True
CYB-2026-10957,Z000,2026-09-20T09:22:00,ATM-Z000-03,True
CYB-2026-10958,Z001,2026-09-26T12:40:00,ATM-Z001-03,True
CYB-2026-10959,Z000,2026-09-02T04:43:00,ATM-Z000-06,True
CYB-2026-10960,Z001,2026-09-26T18:09:00,ATM-Z001-05,True
CYB-2026-10961,Z002,2026-09-12T06:11:00,ATM-Z002-02,False
CYB-2026-10962,Z015,2026-09-10T15:06:00,ATM-Z015-01,True
CYB-2026-10963,Z002,2026-09-02T09:16:00,ATM-Z002-06,True
CYB-2026-10964,Z010,2026-09-02T11:06:00,ATM-Z010-05,True
CYB-2026-10965,Z009,2026-09-23T15:36:00,ATM-Z009-05,False
CYB-2026-10966,Z005,2026-09-13T03:40:00,ATM-Z005-04,False
CYB-2026-10967,Z009,2026-09-24T16:24:00,ATM-Z009-05,True
CYB-2026-10968,Z016,2026-09-02T01:57:00,ATM-Z016-06,True
CYB-2026-10969,Z000,2026-09-09T08:28:00,ATM-Z000-02,False
CYB-2026-10970,Z003,2026-09-07T17:05:00,ATM-Z003-06,True
CYB-2026-10971,Z013,2026-09-20T20:57:00,ATM-Z013-03,True
CYB-2026-10972,Z008,2026-09-14T15:05:00,ATM-Z008-05,True
CYB-2026-10973,Z013,2026-09-24T06:39:00,ATM-Z013-06,True
CYB-2026-10974,Z002,2026-09-30T09:46:00,ATM-Z002-02,True
CYB-2026-10975,Z000,2026-09-05T14:17:00,ATM-Z000-02,False
CYB-2026-10976,Z001,2026-09-15T23:44:00,ATM-Z001-04,True
CYB-2026-10977,Z015,2026-09-26T10:47:00,ATM-Z015-02,True
CYB-2026-10978,Z013,2026-09-01T21:09:00,ATM-Z013-06,False
CYB-2026-10979,Z009,2026-09-29T00:35:00,ATM-Z009-05,False
CYB-2026-10980,Z007,2026-09-10T03:36:00,ATM-Z007-01,True
CYB-2026-10981,Z001,2026-09-14T15:42:00,ATM-Z001-06,False
CYB-2026-10982,Z000,2026-09-05T15:29:00,ATM-Z000-04,True
CYB-2026-10983,Z003,2026-09-02T12:33:00,ATM-Z003-02,True
CYB-2026-10984,Z000,2026-09-23T08:33:00,ATM-Z000-03,True
CYB-2026-10985,Z000,2026-09-25T06:52:00,ATM-Z000-06,True
CYB-2026-10986,Z014,2026-09-02T02:28:00,ATM-Z014-02,True
CYB-2026-10987,Z012,2026-09-27T08:58:00,ATM-Z012-06,True
CYB-2026-10988,Z006,2026-09-07T23:29:00,ATM-Z006-02,False
CYB-2026-10989,Z005,2026-09-20T20:57:00,ATM-Z005-04,True
CYB-2026-10990,Z001,2026-09-30T12:00:00,ATM-Z001-06,True
CYB-2026-10991,Z003,2026-09-30T22:34:00,ATM-Z003-05,True
CYB-2026-10992,Z006,2026-09-02T16:34:00,ATM-Z006-04,False
CYB-2026-10993,Z000,2026-09-07T22:02:00,ATM-Z000-03,True
CYB-2026-10994,Z003,2026-09-29T20:28:00,ATM-Z003-02,False
CYB-2026-10995,Z001,2026-09-10T01:31:00,ATM-Z001-06,True
CYB-2026-10996,Z005,2026-09-15T22:00:00,ATM-Z005-06,True
CYB-2026-10997,Z012,2026-09-14T00:22:00,ATM-Z012-06,False
CYB-2026-10998,Z018,2026-09-16T23:12:00,ATM-Z018-03,False
CYB-2026-10999,Z010,2026-09-25T13:21:00,ATM-Z010-06,True
CYB-2026-11000,Z006,2026-09-16T23:27:00,ATM-Z006-06,True
CYB-2026-11001,Z007,2026-09-23T20:33:00,ATM-Z007-02,True
CYB-2026-11002,Z015,2026-09-24T14:34:00,ATM-Z015-02,True
CYB-2026-11003,Z002,2026-09-01T22:22:00,ATM-Z002-04,False
CYB-2026-11004,Z015,2026-09-11T19:46:00,ATM-Z015-06,True
CYB-2026-11005,Z001,2026-09-30T05:57:00,ATM-Z001-05,True
CYB-2026-11006,Z011,2026-09-01T23:44:00,ATM-Z011-03,True
CYB-2026-11007,Z008,2026-09-06T02:51:00,ATM-Z008-05,True
CYB-2026-11008,Z019,2026-09-07T01:45:00,ATM-Z019-05,True
CYB-2026-11009,Z005,2026-09-07T04:55:00,ATM-Z005-01,True
CYB-2026-11010,Z008,2026-09-05T11:35:00,ATM-Z008-04,True
CYB-2026-11011,Z004,2026-09-04T04:45:00,ATM-Z004-05,False
CYB-2026-11012,Z005,2026-09-02T23:47:00,ATM-Z005-06,True
CYB-2026-11013,Z009,2026-09-19T03:16:00,ATM-Z009-04,False
CYB-2026-11014,Z008,2026-09-29T04:25:00,ATM-Z008-03,True
CYB-2026-11015,Z008,2026-09-09T08:56:00,ATM-Z008-02,True
CYB-2026-11016,Z017,2026-09-06T03:01:00,ATM-Z017-05,True
CYB-2026-11017,Z003,2026-09-14T11:09:00,ATM-Z003-04,False
CYB-2026-11018,Z006,2026-09-25T00:15:00,ATM-Z006-01,True
CYB-2026-11019,Z002,2026-09-10T12:15:00,ATM-Z002-01,True
CYB-2026-11020,Z005,2026-09-22T01:43:00,ATM-Z005-02,False
CYB-2026-11021,Z012,2026-09-25T06:28:00,ATM-Z012-04,True
CYB-2026-11022,Z015,2026-09-25T20:59:00,ATM-Z015-03,True
CYB-2026-11023,Z013,2026-09-14T08:56:00,ATM-Z013-02,True
CYB-2026-11024,Z002,2026-09-03T01:16:00,ATM-Z002-01,True
CYB-2026-11025,Z008,2026-09-02T20:49:00,ATM-Z008-04,True
CYB-2026-11026,Z007,2026-09-14T14:31:00,ATM-Z007-02,True
CYB-2026-11027,Z001,2026-09-01T14:27:00,ATM-Z001-02,False
CYB-2026-11028,Z012,2026-09-22T08:40:00,ATM-Z012-05,True
CYB-2026-11029,Z007,2026-09-07T11:40:00,ATM-Z007-06,True
CYB-2026-11030,Z000,2026-09-22T02:08:00,ATM-Z000-02,False
CYB-2026-11031,Z013,2026-09-29T05:59:00,ATM-Z013-06,True
CYB-2026-11032,Z013,2026-09-26T07:58:00,ATM-Z013-05,True
CYB-2026-11033,Z002,2026-09-20T09:18:00,ATM-Z002-05,True
CYB-2026-11034,Z010,2026-09-21T06:53:00,ATM-Z010-03,False
CYB-2026-11035,Z013,2026-09-24T21:10:00,ATM-Z013-02,False
CYB-2026-11036,Z002,2026-09-13T08:16:00,ATM-Z002-06,True
CYB-2026-11037,Z000,2026-09-03T02:53:00,ATM-Z000-02,True
CYB-2026-11038,Z010,2026-09-05T13:04:00,ATM-Z010-04,True
CYB-2026-11039,Z000,2026-09-10T19:55:00,ATM-Z000-01,True
CYB-2026-11040,Z001,2026-09-22T05:16:00,ATM-Z001-02,True
CYB-2026-11041,Z006,2026-09-06T18:29:00,ATM-Z006-03,True
CYB-2026-11042,Z007,2026-09-18T13:50:00,ATM-Z007-05,True
CYB-2026-11043,Z002,2026-09-08T02:15:00,ATM-Z002-02,True
CYB-2026-11044,Z017,2026-09-28T10:25:00,ATM-Z017-03,True
CYB-2026-11045,Z006,2026-09-10T22:47:00,ATM-Z006-04,False
CYB-2026-11046,Z015,2026-09-13T23:55:00,ATM-Z015-06,False
CYB-2026-11047,Z012,2026-09-14T06:24:00,ATM-Z012-06,True
CYB-2026-11048,Z004,2026-09-15T08:26:00,ATM-Z004-04,False
CYB-2026-11049,Z000,2026-09-26T12:58:00,ATM-Z000-03,True
CYB-2026-11050,Z011,2026-09-23T12:28:00,ATM-Z011-02,True
CYB-2026-11051,Z000,2026-09-06T04:19:00,ATM-Z000-01,True
CYB-2026-11052,Z009,2026-09-17T18:57:00,ATM-Z009-04,False
CYB-2026-11053,Z001,2026-09-26T19:43:00,ATM-Z001-04,True
CYB-2026-11054,Z007,2026-09-08T02:31:00,ATM-Z007-01,False
CYB-2026-11055,Z018,2026-09-23T09:59:00,ATM-Z018-03,True
CYB-2026-11056,Z002,2026-09-12T15:56:00,ATM-Z002-05,True
CYB-2026-11057,Z015,2026-09-20T04:10:00,ATM-Z015-03,False
CYB-2026-11058,Z014,2026-09-15T23:03:00,ATM-Z014-01,True
CYB-2026-11059,Z002,2026-09-08T22:06:00,ATM-Z002-06,True
CYB-2026-11060,Z003,2026-09-26T03:09:00,ATM-Z003-05,True
CYB-2026-11061,Z009,2026-09-14T11:07:00,ATM-Z009-02,True
CYB-2026-11062,Z015,2026-09-17T12:11:00,ATM-Z015-02,True
CYB-2026-11063,Z008,2026-09-26T23:40:00,ATM-Z008-06,True
CYB-2026-11064,Z010,2026-09-22T23:43:00,ATM-Z010-01,True
CYB-2026-11065,Z003,2026-09-23T18:25:00,ATM-Z003-04,True
CYB-2026-11066,Z000,2026-09-30T11:13:00,ATM-Z000-05,True
CYB-2026-11067,Z003,2026-09-21T21:39:00,ATM-Z003-05,True
CYB-2026-11068,Z004,2026-09-13T09:41:00,ATM-Z004-05,False
CYB-2026-11069,Z006,2026-09-29T15:32:00,ATM-Z006-02,False
CYB-2026-11070,Z005,2026-09-19T19:27:00,ATM-Z005-03,True
CYB-2026-11071,Z005,2026-09-02T06:37:00,ATM-Z005-06,False
CYB-2026-11072,Z002,2026-09-27T02:04:00,ATM-Z002-06,False
